comment,language,confidence,likes,author,published_at,sentiment,sentiment_confidence
ngakak banget pas bang david bilang IJO MISKIN 😭😭😭,id,17,0,@Sastratan,2025-09-22T11:28:00Z,negative,0.7690313458442688
17 pro berasa china banget Design nya,id,18,0,@fahrizal0779,2025-09-22T11:27:55Z,negative,0.5432955026626587
Gk sabar mau upgrade dari silver ke ijo dawet keren dan kalem kayaknya 6:28,id,35,1,@unbxogaming1410,2025-09-22T11:25:13Z,positive,0.735446035861969
Yg air gak ada bang?,id,18,0,@MetroDrone-f3g,2025-09-22T11:20:52Z,neutral,0.5313894748687744
Gw kmaren baru beli Vivo x100 second aja masih jauh dari harga beacukai nya doang bjirr🤣🤣,id,22,2,@bramjo5064,2025-09-22T11:18:56Z,neutral,0.45026054978370667
Apple sepertinya sudah habis ide untuk berinovasi...,id,13,0,@marcellino5152,2025-09-22T11:17:29Z,negative,0.5500988960266113
jangan sampe para istri ada hystori menonton ini. kalo ada suami dalam masalah😂😂,id,40,0,@keenanrifanio6930,2025-09-22T11:17:21Z,negative,0.5899094343185425
Iphone 7 ae dorong tau tuku . Lah kok wis ttok iphone 17😭😭😭,id,18,0,@rizqia5187,2025-09-22T11:15:57Z,negative,0.7102610468864441
"Pajak 8 juta,,,,,yg masuk kantong oknum bisa 75% nya ituhh..... Heheheheee",id,18,0,@AvastaAfsena,2025-09-22T11:15:55Z,neutral,0.4272167682647705
Bandingin sama 16 base selisih banyak ga sih layarnya itu,id,22,0,@tridiii_,2025-09-22T11:13:04Z,neutral,0.46884968876838684
Saya masih stay di 12 pro karena desain gitu2 aja dan berharap desain 17 pro bagus malah mengecewakan 😅,id,35,0,@Diojambu-f9j,2025-09-22T11:11:21Z,negative,0.8734681606292725
yang di wait wait,id,13,0,@jamarszingamechannel4739,2025-09-22T11:10:05Z,neutral,0.5575692653656006
"Ini steve jobs kalo bangkit dari kubur lalu ngeliat desain iphone 17 pro kayak gitu, pasti bakal ngamuk sih",id,40,0,@fiamolight6155,2025-09-22T11:07:33Z,negative,0.7083700299263
"Nonton pake 16 Promax dessert, masih galau mau upgrade atau ngga😅",id,18,0,@orizazativa2764,2025-09-22T11:06:13Z,neutral,0.692484438419342
Warna orenny kek jerry dari tom n jerry😂 Tapi dipake casing ijo jadi ninja turtle wkwkwk,id,30,2,@CHistory121,2025-09-22T11:05:36Z,neutral,0.44617757201194763
"ga tau apa apple akan bertahan lama atau nasip nya sama kaya nokia dan bb ,karna kelihatan banget akhir akhir ini iPhone cuma jual ""royalitas"" consumen terhadap mereka , kelihatan kaya terlalu besar kepala ni brand ,dengan minim inovasi di saat hp lain udah 144 , fitur ai udah gila gila an dan mereka malah masih asik dengan inovasi yang udah jauh ketinggalan android so bored ... 
who know kita lihat aja",id,162,0,@anggaprasetya5751,2025-09-22T11:05:36Z,negative,0.7357979416847229
"27:17 ya elah bang, masa disuruh balik sii 😅
Ya udah, lanjut aja, kebetulan emang gak niat sama sekali beli 17 biasa atau 17 air, rencananya mau beli 16 pro max atau 17 pro kalo sudah ready di Indonesia. Ane nunggu review lain, kali aja IP 17 pro nggak terlalu worth it. Biasanya dua bulan tiga bulan baru ketahuan kekurangan produk baru iPhone. Terutama zoom, soalnya ini fitur yg paling ane incer. Kalo yg lain sama aja, gak ada perubahan 😂",id,147,0,@worldseater4715,2025-09-22T11:04:11Z,negative,0.7077526450157166
"lebih suka iphone 17 air, entah kenapa suka aja liatnya, klo gua lebih pilih ip 17 air selera sihh 😁",id,31,0,@BOX_3DDJ,2025-09-22T11:03:34Z,positive,0.7011116743087769
Gass Poco nanti keluarin warna oranye di seri X sama F nya 😂,id,25,0,@anggasasmita1997,2025-09-22T11:02:23Z,neutral,0.4320991039276123
"gw ga mampu beli jujur😢 tapi ga usah menang mendingin karena jelas setiap keluaran smartphone ada target pasarnya. Ga usah bandingin dgn harga tanah, motor, dll karena beda fungsi dan elektronik itu bukan investasi jangka panjang. Okay!",id,36,0,@kulinerlaut5233,2025-09-22T10:59:06Z,negative,0.4850897789001465
pas awal iphone ini di pasarkan katanya xiaomi rilis hp juga yaitu xiaomi 17 pro yg saingin ni iphone,id,22,0,@tamymagic,2025-09-22T10:52:34Z,neutral,0.5921990871429443
Kalian tau gak guys kenapa kok kita bisa terpancing menonton videonya bang David padahal ya sama sama aja gitu yang beda cuman barang yang diriview dll gitu yang tau coba jawab karena gua juga ikut terpancing padahal gua juga tau gitu,id,124,0,@VilliaVICTORIA,2025-09-22T10:51:55Z,negative,0.41318172216415405
Pantas saham nya turun . Sy merasa ip 17 pro kameranya burik sekali . Tapi kalau di outdor agak rapi agak bagus tp tidak lbih baik . Rugi sih beli yg oren . Yg hijau lumut ok bgt .,id,53,0,@alisahmen1230,2025-09-22T10:51:30Z,negative,0.7215639352798462
"Makasih bang david, cuma kamu yang bilang dsain ip 17 pro kurang, dan jujur emang ra masuk, 
Semoga jujur dan apa adanya trs tiap riview,
Dan saya masih setia pakai samsung seri A",id,57,0,@ipenk91,2025-09-22T10:49:09Z,positive,0.5837116241455078
Nonton ini pake iphone 8 serasa udah ketinggalan berapa abad 😅😅,id,18,0,@Gerradgian4,2025-09-22T10:48:45Z,neutral,0.4206061065196991
Hahahaha Hijau Miskinnnnnn....jadi Minder bang ngakak,id,17,0,@GadogadoIT,2025-09-22T10:48:13Z,positive,0.5479773283004761
Case iPhone 16 bisa dipakai ke iPhone 17 ga sih?,id,22,0,@firaamaulida,2025-09-22T10:47:20Z,neutral,0.8696720600128174
Berarti yang eSIM only cuma iphone 17 air aja kan?,id,18,0,@OdikSetyawan,2025-09-22T10:46:02Z,neutral,0.7191736102104187
"29:57 ekspresinya david terlihat kecewa dgn hasil kamera yg kalah sama iP 16 😂😂😂
padahal emang faktanya emang gitu, tp mungkin bakal ada fix di update software berikutnya.
atau mungkin software ioS versi indo nya nanti beda hasil.",id,53,0,@Athafariz_87,2025-09-22T10:44:38Z,negative,0.7516583204269409
Gw 10 juli kmren ambil ip 16 bs tp mau up ke 17 lg smogaaa cepet rilis di indoo,id,17,0,@egatingas6493,2025-09-22T10:42:05Z,neutral,0.4190756380558014
"padahal David pengguna iPhone juga, tapi review dia tetap jujur, gak ada yang dilebih-lebihkan..",id,45,16,@evilutfiyani6744,2025-09-22T10:40:55Z,positive,0.38701802492141724
"Nanti narasinya: 120fps nya iphone lebih smooth dari 120fps nya android, ditunggu aja 😂😂😂😂",id,31,0,@menyaparindu,2025-09-22T10:35:32Z,positive,0.5092066526412964
Di tunggu buat review 17pronya bang ❤,id,13,1,@fauzanbe1217,2025-09-22T10:34:38Z,positive,0.7782509922981262
"Rakyatnya udah bayar pajak mahal2, tapi negara malah makin miris. Sorry bang 🙏",id,18,0,@muhammadriswandaimawan6907,2025-09-22T10:34:08Z,negative,0.9273438453674316
Nonton aja dulu kalo belinya mah gak tau kapan,id,40,0,@KingEmyu124,2025-09-22T10:30:21Z,neutral,0.6503232717514038
Penginepan auto penuh.... om iphone om,id,16,1,@gadogado6964,2025-09-22T10:28:07Z,positive,0.40409764647483826
Jadi teringat sony ericsson walkman yang orange 😮😮,id,18,0,@pradanaa__,2025-09-22T10:23:22Z,positive,0.4857310950756073
Huawei kapan damai sama google minn?? Pengen beli huaweii kamera leica nya ga main main di banding Iphone 😢,id,21,0,@armyleonald3393,2025-09-22T10:22:02Z,negative,0.6542735695838928
"13:10 beliau fokus sama animasi kacanya, ane fokus animasi mode pesawatnya, keren bjirr",id,13,3,@azizulqodri8831,2025-09-22T10:19:17Z,positive,0.6633859276771545
Sekarang ipone udah ketinggalan sama Android. Tinggal harganya Doank yang selangit performa dan kamera Fashion udah ketinggal ama Samsung Dan Huawei.,id,49,3,@hutanrim,2025-09-22T10:11:33Z,negative,0.7094795107841492
"Orange nya, ngingetin gw sama Sony Erricson 😂",id,13,0,@DramaChina1945,2025-09-22T10:11:31Z,neutral,0.4661893844604492
Sepertinya 17pro better di kamera depan atau selfie nya dibanding seri 16pro,id,22,0,@merchandiseindmodif1540,2025-09-22T10:11:29Z,positive,0.4546818733215332
Yang mampu beli ni hp pada krj pa ya,id,13,0,@ichwanuzzain1285,2025-09-22T10:10:14Z,neutral,0.5906087756156921
Aku preorder di website apple belanda dan baru dikirim bulan depan🥲,id,22,0,@desirahma6552,2025-09-22T10:06:28Z,neutral,0.8139253854751587
"ganti tema tp kek hape mito tahun 2007 cuma ganti icon dan wallpaper doank kocak 😂 .. yg namanya ganti tema itu spt miui , one ui , Symbian s60v5 belle anna .. bisa brubah semua dr menu notifikasi menu pengaturan menu pesan menu dial dll smua ganti .. itu baru ganti tema . tp itulah hebatnya ipong bisa jual hp minim fitur dg harga yg gak ngotak dan hebatnya yg beli gak merasa di bodohi 😂😂",id,76,0,@zulkripto7153,2025-09-22T10:05:50Z,positive,0.3627276122570038
Seru yah liat penboy apple unboxing ipong... fitur biasa2 aja di waahhhh wuihhhh wehhhh... padahal teknologi 5 tahun lalu.. 😅,id,13,3,@SANKSANK1000,2025-09-22T10:01:47Z,positive,0.6641056537628174
"Iphone jaman old : penasaran lihat teknologi terbaru yg bakal android tiru dan masukin di ponselny. 
. 
Iphone jaman New : Penasaran teknologi android apa yg akhirnya di masukin di ponselnya😅😅😂😂",id,25,1,@semutireng8332,2025-09-22T09:59:33Z,positive,0.4482990801334381
Kasian yg beli ip16 yg baru beberapa bulan lalu karna lama masuk ke indo pas udah punya eh keluar ip17 harganya sama tapi speknya langsung berasa jadul kamrea layar dan os😁,id,39,0,@budijuliano7921,2025-09-22T09:56:46Z,negative,0.9123420119285583
Yg pake ip 12 coba setelah update ios 26 pas buka kunci patah2 gak🤣 bjirrlah nyesel update ios 26 mana batrei nya jadi makin boros udah boros tambah makin boros,id,40,0,@DhenKT,2025-09-22T09:54:11Z,negative,0.8879321217536926
"bang buat aku bng hp nya, buat konten",id,36,0,@Ayubseptiawan,2025-09-22T09:51:03Z,neutral,0.5081632733345032
"Mau protes nih aku.

Kok di channel ini, 60fps selalu beda rasa dengan channel lain. Rasanya kek 30fps yang di-render pakai teknik duplikat frame.",id,57,0,@sosisbakar7810,2025-09-22T09:49:10Z,negative,0.8414500951766968
kenapa ya iphone ini dynamic range nya gak sebagus samsung,id,31,0,@AnggaRamadhan-bc1jy,2025-09-22T09:46:45Z,negative,0.7431476712226868
"sama kita bang,pas awal denger warna sage yg pertama kali muncul difikiran mode sage di naruto😂",id,12,0,@AnggaRamadhan-bc1jy,2025-09-22T09:44:01Z,neutral,0.4707483649253845
cuma mau ngomong satu si bang masalah yg uda punya 16 15 kalo mau upgrade itu masalah gengsi ato emang ada budgetnya kalo ditanya fungsinya kepake apa enggak ada beda apa ndak pasti gapenting penting banget wkwkwk,id,101,0,@cinyliee,2025-09-22T09:43:37Z,negative,0.5379761457443237
"Beli iPhone jangan tiap tahun, tapi 2 tahun atau 3 tahun biar update nya dr hape kita sebelum nya itu berasa..",id,53,0,@Yefaramifu,2025-09-22T09:42:56Z,neutral,0.5872713327407837
"Setelah melihat video ini akhirnya saya putuskan untuk memilih membeli yang...... 


Poco",id,26,0,@BasoGauMardi37,2025-09-22T09:42:36Z,neutral,0.4553379416465759
"Kemungkinan di masa depan akan ada hp yg tidak pakai kartu sim, tapi support semua jaringan. Seandainya mau ganti nomor tinggal beli nomer aja tampa ganti kartu😊",id,53,0,@mangkusipet,2025-09-22T09:42:15Z,neutral,0.49084505438804626
Koq angka pajaknya berbeda yaa dengan yang dibayarkan oleh @K2G ?,id,13,0,@AyahJalanJalan.Official,2025-09-22T09:41:39Z,neutral,0.5169463157653809
yang seri airnya mana,id,13,0,@ahmaddhofir824,2025-09-22T09:40:07Z,neutral,0.6412807106971741
Yang di tunggu² nih,id,13,1,@Jan-zoo,2025-09-22T09:37:17Z,neutral,0.5047497153282166
Bayar pajak segitu banyak ga tau buat apa💀💀,id,22,0,@semuaakanbermetamorhfosisp5212,2025-09-22T09:33:33Z,negative,0.7236016392707825
"3:04 ""Ijonya bukan ijo miskin yang biasa kita lihat di tembok² rumah"" merasa tersindir bgt😭😭 karna rumahku cat nya warna ijo, jelek lagiii😭",id,26,0,@rendraarizona1561,2025-09-22T09:29:45Z,negative,0.8622000217437744
"Design poco, warna kayak infinix yg warna orange ini😂
Paling aman warna hitam.
Atau putih mewah lumayan lah.
Tapiii pas dikasih case sangat hp china 2 jutaan😂
Fix user 17 pro bakal ini bakal alergi sama case 🤣",id,40,1,@designerfromarchitect4432,2025-09-22T09:26:11Z,positive,0.4054809510707855
"6:29 mirip mirip zenfone 10 warnanya sih, dan desainnya hampir mirip 61% zenfone 10",id,18,0,@AkuRajinBelajarYay,2025-09-22T09:25:22Z,neutral,0.5180358290672302
"Mantap
Saya suka sekali keamanan nya",id,31,0,@Cem2-macem,2025-09-22T09:24:39Z,positive,0.8410859704017639
"Iphone ga butuh inovasi berlebihan , cukup warna yg oke dan kamera oke udah bikin fanboy kegirangan",id,22,2,@MasOne88,2025-09-22T09:23:14Z,positive,0.5215629935264587
Kalau merek hp murah wajar niru merek hp mahal. Lah ini kebalik 😂,id,13,0,@BangZz..-ye9cc,2025-09-22T09:22:02Z,negative,0.42549964785575867
Sambil nonton dan menikmati dan berfikir bagaimana dan kapan saya mempunyai😂😂,id,35,0,@damn_machete,2025-09-22T09:22:00Z,positive,0.5086883306503296
"Liat desain iphone 17 seri pro, mungkin gak sih kalo  iphone nantinya bakal ada layar lagi dibelakangnya kaya hp android🤔",id,45,0,@AdeYati-r3w,2025-09-22T09:20:32Z,neutral,0.6121153235435486
Warnanya yang pro kaya almu yang di anodize😂,id,22,0,@errickseptiannn,2025-09-22T09:19:57Z,neutral,0.4556480944156647
Aku TKW Dubai. Udah beli kemarin iPhone 17 pro max. Alhamdulillah  ngejreng banget.... kalo bagus sy pertahankan atau sy ke Huawei lipat...,id,58,0,@inriyanipalallo1131,2025-09-22T09:19:44Z,positive,0.7911806702613831
"Kalo ntar gw beli iPhone gw lebih milih beli iPhone 16 Pro sih daripada 17 pro, desain belakang hp nya itu jelek bgt sih menurutku, ga kaya iPhone pada umumnya 😢",id,49,1,@dzakibrown,2025-09-22T09:18:29Z,negative,0.9162636399269104
Coba xiaomi 17 pro om bisa d bandingkan,id,13,0,@miftahuddin468,2025-09-22T09:12:36Z,neutral,0.568909764289856
"bukan mau ngejelek jelekin atau gimana tapi kalau menurut gua Iphone 17 pro dari segi spek emang bagus dan ada peningkatan. tapi kalau dari segi design jujur kureng banget sih, baik dari bentuk dan juga warnanya",id,132,39,@dustinputra172,2025-09-22T09:11:22Z,positive,0.6954178214073181
3:17 Saya malah tau Sage di Sonic The Hedgehog di Sonic Frontiers,id,21,0,@cosmoboi1963,2025-09-22T09:10:08Z,neutral,0.7276149392127991
"Buset dah ada iphone 17 aja yak...
Cepet banget dah setahun 😂",id,27,0,@AgungIman,2025-09-22T09:09:15Z,negative,0.5571492910385132
"Aku yg hanya nontonin aja berbagai gadget baru dg budget mahal²... 🤦
Alhamdulillah msh sangat cukup dg hp 2 jt an aja untuk kerja dan aktifitas sehari²...
Dana lebih² dimanfaatkan untuk hal² lebih besar,
Nambahin tuk beli tanah, atau upgrade kendaraanku yg roda 2 atau yg roda 4 aja...",id,71,0,@berbagi_dan_bermanfaat,2025-09-22T09:06:30Z,positive,0.47403690218925476
"Oren walkman phone.
Desain ibarat mobil kyk versi racing yg dibikin gahar & mencolok & jd ilang elegannya.

17 reguler yg bikin ngiler. Dan penasaran sama yg air.",id,17,0,@forem-alia,2025-09-22T09:03:42Z,positive,0.5013488531112671
"Apple skrg ga kaya jaman Steve Job. Apple skrg tu lebih mentingin bisnis, bukan lg mengedepankan inovasi, bentar lg kya Nokia dan Rim ni Apple. Brand mana pun klo idealis bakal kelar ujung²nya.  Hampir sudah ga ada lagi inovasi Apple di iphone terbaru, cuma sekedar peningkatan kinerja aja dan gimmick² yg ga terlalu penting. Klo ada misalnya yg komentar ""mang lu punya brand, mangnya lu pernah buat apa, dll"" hey.. yg kalian komentarin bgitu ga da di gaji ma Apple, ngapain jg repot² cuma biar bisa berkomentar, toh ujung²nya konsumen jg yg di untungkan. Be smart buyer, reviewer udah byk, cari apa yg di butuhkan, cocok sama ekspetasimu, silahkan beli. Ga cocok, cari yg lain. Jgn terpaku sama 1 brand. Brand ga bakal membantu dalam dunia teknologi klo ga ada inovasi.",id,139,0,@clairemynt,2025-09-22T09:03:16Z,negative,0.4833897352218628
Sebenernya itu 8x di crop dari 4x ya jelas ga jauh beda ga sih secara iphone 16 pro dia 5x walau cuma 12mp malah bisa lebih detail dikit di 16 pro,id,39,0,@rayynocounter.3429,2025-09-22T08:59:37Z,neutral,0.516068696975708
"6,3 inch sih pas banget gk kekecilan gk kegedean",id,18,0,@PEGASUS_23,2025-09-22T08:58:09Z,positive,0.5872690677642822
"17 basic lebih masuk sih bang, nunggu chanel monet dulu deh 😅",id,18,0,@asalclip-youtube,2025-09-22T08:53:37Z,neutral,0.6112127304077148
"menurut ku iphone 17 keren sih untuk bentuk kyk gitu kalo di bilng ada yg ga suka 
kyk udh selera aja sih 
gw suka banget karna akhir nya iphone keluar dari model hp nya yg gitu gitu aja dan keren sih 
cuman jujur pas di pake casing kok jadi jelek kayk poco 
btw gw sempet pake poco m4 
jdi rasa gw selera aja sih",id,187,0,@خيرالزادالتقوى-ي3ج,2025-09-22T08:52:17Z,positive,0.5494790077209473
Siapa disini yang nontonnya pakai iPhone se 2016🙋🏽‍♂️,id,13,0,@d.arifinofficial,2025-09-22T08:51:48Z,neutral,0.8579569458961487
120hz Amaze kalo ini tahun 2010,id,18,0,@rendysmith9550,2025-09-22T08:50:53Z,neutral,0.7681715488433838
"bang david pas bahas IPhone 17 Pro Max tuh seru bet sih, kek gmn gtu yak wkwk",id,17,0,@RedyaNurahman,2025-09-22T08:48:35Z,positive,0.6498377323150635
sangat penasaran sama iphone 17 air tapi nunggu bang david review,id,13,0,@kagura8096,2025-09-22T08:46:38Z,neutral,0.5569993257522583
"16:17 kalau gak salah aku, itu kena ada lebih dari 2 org bang utk landscape. Kalo dua orang, di zoom out aja.",id,66,0,@shinsuiiiiii,2025-09-22T08:40:54Z,neutral,0.6244258284568787
owh jd kotak kamera di x6pro gw namanya plateuu wkwkwk,id,12,0,@kyrosite1810,2025-09-22T08:39:01Z,neutral,0.6146294474601746
"Saya Uda lama merhatiin konten bung David ini, dan sejak dulu, beliau ini memang fanboy nya Apple 😂😂 maka, sejelek dan sepelit apapun Apple skrg, iya tidak akan berkomentar negatif yang terlalu banyak 😂 berbeda saat mengkritik hp Samsung, yang bahkan hal tidak penting pun sampai di kritik pedas oleh beliau ini 😂😂😂😂 apalagi dulu waktu Samsung s10 muncul dengan kamera depan dengan desain ""TOMPEL"" di kritik krna jelek,, namun skrg iPhone malah ikut2an, tapi bung David ini tidak berkomentar sama sekali 😂😂😂",id,145,0,@ntpmarpaung5918,2025-09-22T08:38:25Z,negative,0.6570075154304504
infinix note 50 s dan x kapan bang,id,13,0,@HiroAjaa,2025-09-22T08:34:59Z,neutral,0.7391408681869507
"warna macha itu bang, sering gw minum wkwk",id,17,0,@teknisioffice-e6d,2025-09-22T08:32:18Z,positive,0.4301612079143524
Maaf bang baru hadir. Itu Poco versi apa. ? Kok tumben Poco warnanya ngejreng.,id,22,0,@rifkysetyawan6885,2025-09-22T08:30:36Z,negative,0.5429836511611938
Abis nonton Bang David langsung ke JerryRigEverything buat teardown nya hahaha,id,22,1,@PharrelTheFirst,2025-09-22T08:22:53Z,positive,0.48830538988113403
Haduhh knp yg 17 Pm warna nya oren sih coba kya warna ijo Sage beuh ga pikir panjang langsung beli oren gmna gtu,id,18,0,@BangJhon95-g9n,2025-09-22T08:20:23Z,negative,0.661763608455658
Baru kli ini aku nggak like vidio di channel ini,id,31,0,@InfinixNote-f4j4t,2025-09-22T08:18:12Z,negative,0.6985903382301331
review iphone air nya juga bang david👍🏻👀,id,18,0,@蘇炫光,2025-09-22T08:15:16Z,positive,0.504310667514801
Fitur dan spek yg sudah ada di Android thn 2022 (Sony Xperia)... iPhone skrg cman menang gimmick doang,id,31,0,@TimotiusAprino13,2025-09-22T08:14:25Z,neutral,0.621368408203125
12:00 di android udh dari dulu...apa istimewanya di iphone kyak gt...,id,16,0,@penanusantara4827,2025-09-22T08:12:41Z,neutral,0.3760457932949066
Pulau 777 tuh vibes-nya enak banget!,id,18,0,@GAMINGBOYOfficial13,2025-09-22T08:08:24Z,positive,0.8603981733322144
Apa aku za yg blm pernah pake ip,id,13,0,@adekurniawan67,2025-09-22T08:03:18Z,neutral,0.52620530128479
"buset pajak dari 2 item barang aja segede itu,ga kebayang sekaya apa negara tempat abg ini tinggal.",id,35,0,@MultiNiser,2025-09-22T08:02:33Z,negative,0.7031235098838806
"Next kita adukan dengan Xiaomi 17 bang David, jadi gak sabar nunggu next konten nya 😆",id,35,10,@TriWahyu45,2025-09-22T07:57:31Z,positive,0.7104851007461548
kalau mau landscape orangnya harus rame bang coba,id,13,0,@mobathespot,2025-09-22T07:56:17Z,neutral,0.45967963337898254
Selagi hp tidak ada mesin buat kopi saya takan beli.,id,31,0,@wongreangrempeg4366,2025-09-22T07:52:27Z,negative,0.49940502643585205
Gw si udah merasa cukup banget udah punya IP 16 pro,id,31,2,@garam_302,2025-09-22T07:52:00Z,positive,0.5191816091537476
Bang lu pas bilang ijo ijo miskin rumah gue ijo kaya gitu 😭 tapi gua ga miskin miskin amat bang meskipun hp masih kentang burik pecah2 🤣,id,18,0,@Asch06,2025-09-22T07:51:35Z,negative,0.4492439329624176
Awal kemunculan iphone aja gua belom pernah punya😭 ini udah series 17 aja😭🤣🤣,id,40,0,@rafiqkhadafi2525,2025-09-22T07:50:37Z,neutral,0.42651602625846863
Baru kali ini liat iphone tapi gak tertarik 😅 masih bertahan dengan iphone 15 pro,id,31,0,@BACOTFOOTBALL,2025-09-22T07:48:30Z,neutral,0.43217742443084717
Wkwkw kok ada yang bilang 60hz iphone setara 120hz android lawak😂😂😂,id,27,1,@densuryo79,2025-09-22T07:48:00Z,neutral,0.4828808903694153
Team yang nonton aja beli kagak 😅,id,18,0,@bagasdwiprasetyo8748,2025-09-22T07:46:49Z,neutral,0.5364324450492859
Mana iphone air nya,id,13,0,@CrownDont,2025-09-22T07:43:00Z,neutral,0.547275722026825
"Setelah lihat review ko david
Jadi yakin bulan depan mau beli infinix",id,18,0,@TTB01,2025-09-22T07:42:13Z,positive,0.6188235878944397
Auto landscapenya harus tambah orang jangan cuma berdua. Jadi makin banyak orangnya langsung auto landscape,id,29,0,@bangwill07,2025-09-22T07:38:52Z,neutral,0.5934805870056152
"jelek itu kamera ny, tuker aja bang sini sama tecno spark saya, rugi2 saya gpp dah",id,30,0,@ifalciming2922,2025-09-22T07:37:21Z,negative,0.8323785066604614
Kalau iPhone 17 aja pajaknya berapa ya,id,13,0,@var-id,2025-09-22T07:37:21Z,neutral,0.8030784130096436
"Semakin ke sini, semakin tidak ada inovasi dari Apple. Hadeh.",id,26,0,@BangHer_Offical,2025-09-22T07:34:01Z,negative,0.8765307664871216
"Ratusan vidio dari channel ini yg sudah saya lihat, tapi baru bisa beli waktu di Redmi Not 13 Pro 5G. Itu HP termahal yang pernah saya beli, itupun serasa kena begal. 😂😅😆 ada yang sama?",id,92,0,@journey14,2025-09-22T07:32:41Z,negative,0.44592371582984924
Soal kamera ip emang cuma marketing dri generasi atasnya. Tapi bikin penasaran diadu sama ip xr kameranya sama ip 17 pro. Yang mana xr gak kalah bagus kamera sama ip teratas😅,id,65,0,@nofrizal815,2025-09-22T07:32:31Z,positive,0.5043096542358398
"selain oren aneh itu, seri pro yang warnanya oke apa dong?",id,31,0,@biasasaja4057,2025-09-22T07:30:09Z,neutral,0.41459548473358154
𝗣𝗨𝗟𝗔𝗨𝟳𝟳𝟳!!💰 tuh kayak cheat code-nya tongkrongan.,id,18,0,@manoranjanparhi2361,2025-09-22T07:29:38Z,negative,0.5700219869613647
"17.30 cara auto rotate paling enggak 3 orang atau lebih, kalo cuman 2 orang kan masih bisa muat tanpa auto rotate horizontal",id,43,0,@drivertoys8810,2025-09-22T07:24:42Z,neutral,0.5648863315582275
"seperti biasa,bisa nonton unboxingnya tapi ga beli hpnya😂",id,22,0,@Mouktt,2025-09-22T07:24:41Z,neutral,0.45370298624038696
"Nonton video ini masih pakek iphone x 😂 bukan pecinta iphone krn juga pakek samsung S series. Tp perubahan kali ini lumayan oke buat ip. Tp telatnya itu loh, hadeuh. Dan knp kya ada Bug di kamera ip17 pro y?",id,67,0,@piefgustida.AR30,2025-09-22T07:23:51Z,positive,0.4692280888557434
"HP keren penting banget ternyata. Kalo ketemu orang yg pake hape mahal tuh lebih respect gitu. Misal dia sales nih, mau nawarin produk, trs dia pake hape ipin/samsung impresinya beda gitu.

Padahal kalo si sales pake hape mendang2ing gitu kan ya sama aja ya sebenarnya. Ha3",id,58,0,@justin21298,2025-09-22T07:23:37Z,positive,0.44719555974006653
bezel iphone 17pro kok kayak lebih tebel dari 16pro yak?,id,22,1,@FahriR.,2025-09-22T07:20:35Z,negative,0.7180660367012024
"Itu 8x nya 17 pro ga auto aktif mngkin karna kedetect masih deket, jdi ga perlu aktif oleh kamera nya",id,35,0,@gathering8024,2025-09-22T07:19:54Z,negative,0.4882313311100006
mau beli aerox alpha dulu abis itu baru ipong pro mek entah series 20+,id,18,0,@rimf1rexd874,2025-09-22T07:19:27Z,neutral,0.6835989356040955
"IPhone yg paling tidak wort it, dah males liat nya 😂",id,18,0,@sahidpratama6312,2025-09-22T07:19:14Z,negative,0.7569782137870789
"Samsung S25 basic VS Iphone 17 basic.
Mana yg lebih bagus ya?",id,13,0,@alwin_kurniawan1110,2025-09-22T07:19:07Z,neutral,0.697407066822052
"jadi ragu beli 17 pro, mungkin yg 17 tp pilihan warna spt itu, ya sudah logis nya beli 16 warna pink",id,36,0,@MrAudisakawpyunuz,2025-09-22T07:19:05Z,negative,0.6899861097335815
"Jual ip 16 untuk upgrde ip 17 yg fitur"" Nya B aja😂",id,22,0,@inbi578,2025-09-22T07:19:01Z,neutral,0.6826146245002747
Emang bagus banget huawei pura 80 ultra 👍,id,27,0,@Dazar_Roblox556,2025-09-22T07:16:28Z,positive,0.8725528717041016
"Anak sekolah zaman sekarang mh eda njng sekarang pengen nya HP ""iPhone"" gua dari zaman sekolah gak pernah beli iPhone gua mh syukur-syukur beliin hp 1-2jt udah mending itu gua dulu pernah pake Redmi Note 5 kepake 1 tahun lebih terus ganti lagi pake Redmi Note 9 kepake 4 tahun masih kuat bjir ini anak sekolah Gen Z sampe Gen Alpha anjir handphone nya pada bagus-bagus semua lah gua pake Android sejak zaman sekolah 😂😂😂😂😂",id,97,2,@asepangga910,2025-09-22T07:15:34Z,positive,0.5889636278152466
"Kelamaan appel updagednya,ngelimit mulu android udah make 120hz dia baru aja,ini lagi yg parah baru aja nongol 3 kameranya 48 mp apa gak kurang ajar😂 pasti pada geram kan apa lagi tuh yg beli seris 15/16 maxxx ngamuk, dari seris 14 pro max nyampe ke 16 pro lemex, switc antarlensanya ada 4 aja ini sekarang baru aja nambah satu di 8 kali zoom 🤣 puas banget gue ngetawain,gimana gak ketawa 3 generasi baru ada appel buat kaya begitu ketika iphone 15 pro max yg udah updaged ke ios 26 terbaru yg udah make pereskop pun gak kebagian zoom 8 kali sedangkan samsung kebagian co yg umurnya lumayan lama di s22 kebagian zoom 2 kali sampe 10 kali zoom yg masih make telepoto 😂,tetap kebagian fitur seris s24 xiaomi juga gitu … bukan cuman itu ranga ganti aluminium,awalnya kaleng sarden titanium sekarang berganti balik ke rangka pipa aluminium,lebih kuat kokoh dan tahan panas dan dapat meredam panas 😂😂",id,247,0,@alkausar9339,2025-09-22T07:15:01Z,neutral,0.36099088191986084
