comment,language,confidence,likes,author,published_at,sentiment,sentiment_confidence
عمروصة شلة رانيا,ar,115,1,@ferielferiel-e4f7d,2025-09-10T19:34:30Z,negative,0.4366408586502075
انارانيا,ar,75,1,@ferielferiel-e4f7d,2025-09-10T19:33:53Z,neutral,0.4364301860332489
انا رانيا عمروسة شلة واييييييي,ar,185,1,@ferielferiel-e4f7d,2025-09-10T19:33:37Z,neutral,0.4835340082645416
هل من عربي ❤😊,ar,79,0,@ChihabBoutahloula,2025-09-10T19:01:13Z,neutral,0.5973775386810303
يبوي كرنج الكيبوب مخيسين مدري كيف تحبون كفار,ar,255,0,@KRKM-305,2025-09-10T18:52:59Z,negative,0.9421910047531128
حبيت كثير فخم,ar,100,0,@HusseinTeet,2025-09-10T16:54:40Z,positive,0.9174715876579285
ف/ احس روزي صوتها مثالي ورقصها + شخصيا ما اهتم في الراب الفوكال يهمني أكثر,ar,379,1,@에콜라스,2025-09-10T16:16:58Z,positive,0.798301637172699
اين العرب 😂😂😂😂,ar,80,5,@AyaZaki-v2t,2025-09-10T15:31:20Z,neutral,0.48822733759880066
بجنن,ar,55,1,@safanahalzeer9449,2025-09-10T15:18:56Z,positive,0.35897308588027954
تحفههه كل دقيقه اعيدها,ar,140,0,@farohayaahmedaboud1855,2025-09-10T12:04:24Z,positive,0.8963345885276794
شفت الكليب مافي شي من اللي قلتو,ar,184,0,@MARIM_CR71,2025-09-10T06:00:31Z,negative,0.6632388234138489
❤❤❤❤❤❤أحب بلاك,ar,75,1,@ChkiridFatna,2025-09-09T22:32:57Z,positive,0.874454140663147
مبدعه,ar,60,0,@Jockey12,2025-09-09T18:04:08Z,positive,0.8397282958030701
طبقا مقوله عند أقرب محيطه  اخبط رأسك فيها😂😂❤  الاغنيه روعه احنا في ٢٠٥٢ معلومه مالهاش لزمه بس حبيت اقولها,ar,529,1,@maryaadel4564,2025-09-09T13:07:39Z,positive,0.7420599460601807
كيف  اعرف وين فيديو حتى اشوفه,ar,175,0,@aya_kaled-l9,2025-09-09T11:15:30Z,neutral,0.7399349212646484
انا بحبكم كتير ❤❤❤🎉🎉🎉🎉,ar,105,2,@محمدمحمد-ق5ض2ك,2025-09-09T07:31:25Z,positive,0.8934839367866516
الي بيحب بلك بينك يحط لايك🖤♥️😊😊,ar,165,3,@نور-ل9ظ9ش,2025-09-08T13:06:45Z,positive,0.49477195739746094
تو ایران خیلی دوستون دارن❤🇮🇷,ar,155,3,@نهالبخشیپور,2025-09-08T12:07:02Z,positive,0.8332871198654175
عالی بود,ar,75,0,@نهالبخشیپور,2025-09-08T12:06:19Z,positive,0.761434018611908
احبك روزي❤,ar,80,2,@HayatHayat-m5f,2025-09-08T11:56:26Z,positive,0.8396470546722412
عجبتني ❤,ar,65,1,@FatmaGhemati-n2e,2025-09-08T09:46:52Z,positive,0.894668698310852
وين العربببب😂,ar,95,0,@Naif7246,2025-09-08T08:23:04Z,negative,0.5854593515396118
السواد الزهري و رمشاتي بحبكم,ar,170,1,@BLACKPINK.BANGTAN-P11,2025-09-08T08:18:22Z,positive,0.8669729232788086
بلاك بينك تحفة ❤❤,ar,105,3,@MoodyNasor,2025-09-08T00:46:35Z,positive,0.8218812346458435
صح انو محد راح يفهمني بس عادي الغنيه اتجننننننننن حيييل الحلوه 😊😊😊😊❤ابلع لايك واشتراك ❤❤❤❤,ar,425,0,@Mmko-f6j,2025-09-08T00:26:49Z,positive,0.8797070980072021
❤😅ر,ar,35,0,@AliAli-l5q8r,2025-09-07T21:01:38Z,positive,0.4784061014652252
😮واو جميل ❤❤❤❤ مااروع اغانيهم,ar,154,0,@ashh-q9u,2025-09-07T18:12:37Z,positive,0.9241741895675659
تراهم يشتروا المشاهدات,ar,145,0,@hYu32jৎ,2025-09-07T16:49:41Z,negative,0.8174428939819336
احسه مو حلو؟,ar,90,0,@معاً_لحياه_اسوء,2025-09-07T16:36:39Z,negative,0.7545369267463684
يجننننننننن,ar,90,0,@fitmih5677,2025-09-07T15:49:15Z,positive,0.7633163928985596
تحفه نفسي تردو عليها 😢,ar,135,1,@Rofida_d6z,2025-09-07T14:42:10Z,positive,0.7514662742614746
بلاك بينك افضل فرقة بلا منازع,ar,180,2,@اسلام-ذ4غ1ص,2025-09-07T14:32:09Z,positive,0.7805104851722717
تخت😊حكنحمنخلاد,ar,105,0,@ebrahimdee7697,2025-09-07T13:31:31Z,neutral,0.3580297827720642
ته😊حجنماىا,ar,80,0,@ebrahimdee7697,2025-09-07T13:30:19Z,positive,0.6098413467407227
في عرب ولا بس انا 😂😂😂,ar,114,2,@انتبه__تونسيه_امامك,2025-09-07T12:45:34Z,neutral,0.5929969549179077
كمية الإبداع لا توصف 😭😭😭😭😭💗😭😭,ar,130,7,@sadjidakbb,2025-09-07T12:25:22Z,positive,0.8626840114593506
Blackpinkجيني,ar,55,0,@Soltani05Jiji,2025-09-07T12:19:35Z,neutral,0.5441451072692871
كل شوي اسمعها تجنننن,ar,130,1,@just_shahad313,2025-09-06T23:32:27Z,positive,0.8823615908622742
"البنت قليلة الادب
أستغفر الله العظيم",ar,219,0,@facadealfahad,2025-09-06T15:55:12Z,negative,0.8894733190536499
كميت دكاء اصتناعي مش طبيعي 😂😢😊,ar,160,0,@ميرانذير,2025-09-06T09:09:59Z,negative,0.36716076731681824
الاسطوره لا تستبدل 😮😊,ar,120,2,@JuodyAmaar,2025-09-06T00:52:53Z,positive,0.8722401857376099
"امبيه اليوت رددددد 
I love you black pink❤❤❤",ar,125,3,@tialghamdi2002,2025-09-06T00:24:55Z,positive,0.8205070495605469
مشالله تم لم شمل❤❤❤❤❤❤❤❤❤❤❤❤❤,ar,105,0,@RoumaysaKabi,2025-09-05T20:02:09Z,positive,0.8108872771263123
اغاني بلاك بينك كتير حلوين وانا متابعيتهن من اول اغنية لاخر اغنية بحبكم انا عربية ❤❤❤❤❤,ar,439,1,@레마스-R,2025-09-05T19:02:37Z,positive,0.9034627079963684
احبكمممممم❤❤❤,ar,85,0,@Ghramfadi-v1i7r,2025-09-05T18:57:14Z,positive,0.8792396783828735
العرب تثبتو وجودكم,ar,125,2,@moatazalrefai3134,2025-09-05T15:53:17Z,positive,0.5232642889022827
أتابعكم من أغنيه بلاك بينك أن يور آريه و بلاك بينك دودودو❤❤❤❤,ar,313,1,@صاحبةالسعادهالسعاده,2025-09-05T13:43:57Z,positive,0.63038170337677
عرب؟😭,ar,55,1,@Os_ar1,2025-09-05T13:34:51Z,negative,0.560797393321991
في شخص عربي؟,ar,94,1,@داديكم_جينو,2025-09-05T12:30:12Z,neutral,0.8349535465240479
❤❤❤❤❤❤❤❤❤❤😂😂😊😊😊😊😊 اها اها اها,ar,90,0,@AseelAltaie,2025-09-05T10:56:28Z,positive,0.8575518131256104
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤	العاب طابه طابه طابه اب,ar,145,0,@AseelAltaie,2025-09-05T10:55:59Z,positive,0.5082855820655823
الله يساعد راسهم,ar,119,1,@vila_123-4,2025-09-05T01:05:11Z,negative,0.36839720606803894
يخوان هاذي ترجمه جريئه اكيد فيها كذا ومو بس هاذي كل الاغاني تقريبا انتو ىوحو للترجمه العاديه بلعكس الاغنيه حلوة وكلماتها حلوه مو الجريئه اش متوقعين مثلا ❤😂,ar,775,1,@SaadAbdalhussen,2025-09-04T23:17:36Z,positive,0.5482542514801025
وووووووووا❤❤,ar,85,0,@اناحلوهههههه,2025-09-04T22:11:15Z,positive,0.8541076183319092
انصدمت شكلي حالين 📿 استغفر الله 🗿,ar,184,0,@NabbelNabeel-qu1bz,2025-09-04T21:57:49Z,negative,0.8671846389770508
اكبر انجاز سويته هوه عرفت اسماهن يعني من اشوف وحده اعرف هاي شسمهاا😂,ar,364,3,@فاطمه-ر9ح7ح,2025-09-04T21:01:22Z,positive,0.7355566620826721
مخابيل خاف داخل جني ابراسهن,ar,170,0,@مصطفىحسين-ك5ت6م,2025-09-04T15:59:11Z,negative,0.458584725856781
بلاك بنك انا احبكم ولكني عربيا,ar,185,0,@ahamdahamd5738,2025-09-04T15:08:51Z,positive,0.5961540937423706
❤❤❤❤❤❤بلك بنك,ar,70,1,@SamiaGuedouar-o2l,2025-09-04T14:53:48Z,positive,0.6089659333229065
بكره وايجي لأنهم دائما في الامفي قليل هي اسوء شركه من ناحية التفريق,ar,363,1,@محمدهيكل-ك4ت,2025-09-04T13:52:19Z,negative,0.9353398680686951
في عرب!!!!!!؟؟,ar,74,1,@ايومي_مومي_17,2025-09-04T13:46:54Z,neutral,0.5653964281082153
من كميت الابداع رد عليهم اليوت😍😍,ar,179,0,@EWQGT,2025-09-04T13:10:21Z,positive,0.8710654973983765
لا لا حبيت,ar,75,0,@طفشت_من_العالم_ابي_اصير_خياره,2025-09-04T12:49:47Z,neutral,0.39973607659339905
"5مليون
رجعو حبيباتي ❤🎉",ar,125,0,@sanji42d,2025-09-04T11:46:52Z,positive,0.7887905836105347
اراف بجد😒,ar,75,1,@عصاممختار-ص3ك,2025-09-04T04:22:49Z,negative,0.8767443299293518
في عرب,ar,64,1,@ليناالحويطي-ظ7و,2025-09-03T21:46:04Z,neutral,0.42853865027427673
في حد عربي 😂,ar,79,0,@IsraeElghazali-u5e,2025-09-03T20:09:41Z,neutral,0.6526787877082825
انا مصريه واحبكم  كتير ❤والحمد الحمدلله المجموعه اكتملت اتمنى انكم تقدروا تترجموا تعليقي 😢,ar,465,0,@MarvelNour-q4w6u,2025-09-03T18:59:37Z,positive,0.8425208926200867
صارت ادمان الغنية تجنن,ar,145,2,@سهيل-غ4ز,2025-09-03T11:54:21Z,positive,0.8508756160736084
اليوت مفسد صوت الأغنية+ البارت يلي نعشقه,ar,230,1,@tassnime5938,2025-09-03T11:06:18Z,positive,0.4336532652378082
اغنية رائعة حقا,ar,110,2,@عبداللهجبير,2025-09-02T23:37:15Z,positive,0.9321102499961853
متخطيييطيتيتيتت😭,ar,110,1,@yoursৎ,2025-09-02T21:47:10Z,negative,0.5000917911529541
اول عربي,ar,75,1,@Rahaf-f5f5b,2025-09-02T17:57:04Z,neutral,0.47673216462135315
بطريق200 مليون,ar,90,0,@israakalel4693,2025-09-02T14:40:50Z,neutral,0.6960417032241821
أفضل فرقة كورية + أحبكم أحبكم 😫🫀❤️‍🩹❤️‍🩹❤️‍🩹🍯🍯,ar,170,0,@RiRi_ad,2025-09-02T14:03:08Z,positive,0.847185492515564
واوووو,ar,65,0,@MarwamaroshaMaroshat,2025-09-02T11:36:52Z,positive,0.4407823383808136
يجدعان عاوزين نوصل الاغنيه لميليار مشاهده,ar,240,0,@farohayaahmedaboud1855,2025-09-02T10:07:30Z,neutral,0.4643821716308594
ڈجسجسیس؟؟؟,ar,85,0,@lizamax18,2025-09-02T09:40:25Z,neutral,0.49676093459129333
بهترین کلیپ ویدئویی که از بلینک ها دیدم ❤😊,ar,215,0,@MaryaAlimoi,2025-09-02T06:48:47Z,positive,0.9344057440757751
بلاكبينك بلاكبينك بلاكبينك بلينك بلينك بلينك,ar,255,1,@JEJE_TETE,2025-09-02T00:18:35Z,neutral,0.3418204188346863
ياخي مني قادره أتخطى أغنيتهم,ar,175,1,@اشتركص3س,2025-09-01T18:41:25Z,positive,0.6540886163711548
خیلی خوبین❤❤❤,ar,85,0,@EbiZahri,2025-09-01T17:44:08Z,positive,0.9270105957984924
فکر نمی کردم چنل بلک پینک رو پیدا کنم🎉🎉,ar,215,0,@MehrsaAsadi-z1f,2025-09-01T15:00:35Z,positive,0.5710691213607788
190؟؟؟,ar,50,0,@benmammerzino6362,2025-09-01T13:58:30Z,neutral,0.5684298276901245
احب كثيرا بلاك بينك خاصة روزي❤❤❤❤,ar,180,2,@AzizAziz-jj6il,2025-09-01T13:37:07Z,positive,0.8543512225151062
بيخزي😂,ar,60,1,@JnLp-g5u,2025-09-01T13:26:26Z,negative,0.4487641751766205
تجعلني هذه اغنيه متحمسه جدا💗🖤⚡,ar,170,1,@مريمامحيدر,2025-09-01T13:07:16Z,positive,0.9020090103149414
انا مش فاهمه شي فهموني ايه كليب,ar,180,0,@LMPU-37,2025-09-01T10:14:42Z,negative,0.7033429145812988
اول عربيه😅الاغنبه تحفه ❤,ar,145,1,@amany-t2r,2025-09-01T10:05:32Z,positive,0.8930564522743225
کیپاپ چه حسی داری ملکه ها برگشتن؟,ar,190,1,@Carmen4-star,2025-09-01T10:04:45Z,positive,0.4082687497138977
انا احبك كثيرا بلاك بينك,ar,155,0,@ulisse31100,2025-09-01T08:54:46Z,positive,0.5670629739761353
الاغنيه فيها عنف مو طبيعييي,ar,165,0,@رهف-ل3د5خ,2025-09-01T08:39:22Z,negative,0.7499405145645142
تقريبا العربية الوحيدة هنا,ar,165,0,@JoudyMohamed-k6r,2025-09-01T07:45:58Z,negative,0.7002367973327637
ههههه زومبي😂😂😂,ar,90,0,@SOLI-ER,2025-09-01T07:38:32Z,neutral,0.4565315246582031
يجننون🫦🖐🏻,ar,65,1,@JGihkkgktfu,2025-08-31T22:50:53Z,positive,0.8461423516273499
بلینک های ایرانی کامنت من را لایک کنید 🇮🇷🖤💗,ar,219,0,@engene_1389,2025-08-31T20:55:01Z,positive,0.5707416534423828
بلک پینک لطفا آهنگ های انگلیسی مثل این بیشتر بسازید چونکه نمیتونم من کره ای بخونم 😢❤,ar,434,0,@engene_1389,2025-08-31T20:52:38Z,negative,0.41506728529930115
لكليب الحقيقي يفطسسي🤣🤞,ar,135,1,@bouafiaranim4671,2025-08-31T16:19:26Z,positive,0.6336205005645752
لا ذا مو يوتيوب ذا خيوتيوب لأنه هو عنده بس مليون واحد بس اما قناه يوتيوب الحقيقيه فيها 42 او 43 مليون اما هذا مليون بس +شرايكم بس بتحقيق؟🗿😎👍🏻,ar,639,0,@قحطانيه505-5,2025-08-31T16:15:52Z,neutral,0.754937469959259
بلينك كلكم تصوتون لبلاكبينك لا تعتمدون على بعضكم وتقولون راح يصوتون بلينكات كلكم تصوتون لبلاكبينك واذا ما تعرفون تصوتون لبلاكبينك كثير بلينك منزلين كيف تصوتون+ينفتح تصويت 2سبتمر,ar,909,3,@بلينكة_تحب_بلاكبينك,2025-08-31T13:07:33Z,negative,0.435371071100235
في عرب يجننن❤,ar,94,2,@Aybasma,2025-08-31T12:58:32Z,positive,0.8794047236442566
اوحيه الاغنيه داخله بشهر جايبين بس 180 مليون؟ ياخي كان لقبنا وحوش الاستريم شفيكم بلينكاتي انحسدتو؟,ar,500,3,@army_rahaf8,2025-08-31T12:36:11Z,negative,0.8700215816497803
مين العربي لي داخل يشوف الأغنية 😅😂,ar,185,1,@AzizaL-kg8fp,2025-08-31T12:19:42Z,neutral,0.8107333779335022
فريق بلاك بينك هيا اكتبو في تعلقيات🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤,ar,209,0,@MariaHakami-p2n,2025-08-31T03:27:04Z,positive,0.5216221213340759
لذت بخش نیست شنیدن اون قسمت Black Pink in your area بعد از چند سال,ar,240,0,@lalisa-c9s,2025-08-31T02:48:39Z,positive,0.6848416328430176
فرقة TWICE جميلات جدًا بدون مكياج، جميعهن آلهة، بنات أفروديت وBTS مع فرقة STRAY KIDS مع موسيقى TWICE النقية الجيدة وغير المنسوخة,ar,530,0,@magdalenaramirez2838,2025-08-31T02:20:46Z,positive,0.8751702308654785
عرب,ar,50,0,@عراقي_راقي_ابن_اسود_رافدين,2025-08-30T23:45:35Z,neutral,0.37210318446159363
ملكات كيبوب,ar,90,4,@JEJE_TETE,2025-08-30T23:07:18Z,positive,0.5107910633087158
الركضه مالتهم تزرب ضحك,ar,145,0,@mennasami7141,2025-08-30T21:43:49Z,positive,0.41573402285575867
يا وللة❤,ar,65,0,@غازيالمصطفى-ف2ع,2025-08-30T20:35:06Z,positive,0.8207713961601257
بحبكم بلاكي,ar,90,0,@blink_forever02,2025-08-30T18:53:01Z,positive,0.7713619470596313
كدب يعني ما فيهم شي,ar,120,0,@Just.koky_9,2025-08-30T18:13:27Z,negative,0.4207162857055664
كدب يعني ما فيهم شي,ar,120,0,@Just.koky_9,2025-08-30T18:13:17Z,negative,0.4207162857055664
كملو كملو تجننو💗💗💗💗😍😍😍,ar,110,1,@KIM_AHLEM-l3o,2025-08-30T14:05:36Z,positive,0.8780615925788879
فقط بلک پینک بی تی اس یه آشغال به توان معناست,ar,235,0,@Saboora.a-y5l,2025-08-30T13:33:56Z,neutral,0.4038645327091217
العربية❤❤❤❤❤🎉,ar,70,3,@AtikaEzzaim-xj6ns,2025-08-30T11:21:54Z,positive,0.8024672865867615
شكرا كلكم مادعاي تدخلو عقلي نسى يستعوب يقولها من اول الأغنية كلكم شكرا لكم,ar,404,1,@كايدو-ك7ط,2025-08-30T11:13:21Z,positive,0.7242937684059143
احبككك جينيييي❤❤❤❤,ar,105,2,@Bushra-o1x,2025-08-30T08:14:56Z,positive,0.8124072551727295
احس MV يخوف 😢,ar,75,0,@0024SHAD-_-_-_-,2025-08-30T00:30:40Z,negative,0.9303296208381653
انتو بلاك بينك ترجمه,ar,135,3,@fol_b,2025-08-29T16:45:11Z,negative,0.8700660467147827
الاغنية تجنن❤❤❤❤,ar,95,1,@Sandy_Akkari,2025-08-29T16:39:58Z,positive,0.9312960505485535
هو انت ده صوتك بجد صوتك زيهم بالظبط ما شاء الله❤,ar,259,0,@HamsaMohamed-h5e,2025-08-29T12:42:44Z,positive,0.75596684217453
واووو,ar,60,0,@Mariam-c6b,2025-08-29T09:45:38Z,positive,0.43857333064079285
احد عربي هنا😂,ar,95,0,@OmanMuscat-r3f,2025-08-29T07:41:49Z,neutral,0.701739490032196
وقربت ال200 مليون بعد🤌🏻❗️,ar,120,4,@R_Y_R_PFF,2025-08-29T05:13:22Z,neutral,0.5289639234542847
تخيلوا يوتيوب عنده مليون بس😅😅,ar,165,1,@506070ff,2025-08-29T01:19:08Z,neutral,0.6425890922546387
افضل فرقة في العالم,ar,129,8,@روندشنيڨل,2025-08-28T23:11:05Z,positive,0.8911815285682678
طيب مافي خطا في لاغنيه ولا انا غلطانه 🙃,ar,219,0,@sdanashraf667,2025-08-28T22:58:47Z,negative,0.7053266167640686
من العراق ثبتو وجودكم 🇮🇶❤,ar,139,2,@جنصجنص-ح7م,2025-08-28T21:25:42Z,positive,0.587536633014679
ابداعععععع بلاك بينك وبسسس ❤❤❤,ar,165,0,@NaiaRabi,2025-08-28T20:06:56Z,positive,0.9049320816993713
جيش عرب الي حبوا غنيه 😁💔,ar,140,0,@ديمالعتيبي-ض9ه,2025-08-28T19:25:43Z,negative,0.46965470910072327
تجنن رائعين متابعتكن من سوريا❤❤❤❤❤❤❤❤,ar,179,2,@zenafarah1049,2025-08-28T17:43:28Z,positive,0.921509325504303
لا تهتمي لهن,ar,90,1,@7a.0s,2025-08-28T17:03:21Z,negative,0.844432532787323
الناس تصفق راسه فلحيط وتهز راسها كذا شفيهم سكرانين ولا في حلم وين ابداع بالموضوع,ar,434,2,@آنوآر-آهل-آلبيت,2025-08-28T16:19:04Z,negative,0.8747482299804688
لا هذا مو يوتيوب الأصلي هذا قناه ثانيه,ar,223,0,@Mohis-711,2025-08-28T15:23:12Z,neutral,0.7517745494842529
"استغفرالله الله العليَ العظيم 😞 
📿🤲 قَالَ لا تخافاً أننَيِ معكمَ اسمع وأرى 🤲📿",ar,374,1,@LynAYD,2025-08-28T13:57:16Z,positive,0.6669822931289673
البشر هم أنا أحبككم بلاك بينك,ar,175,0,@massoudmkachri2408,2025-08-28T13:39:09Z,neutral,0.4937637150287628
في كل مره يعجب شخص بتعليقي اسمع هذه التحفة الفنية 🙂😍,ar,274,2,@SamirZarzi,2025-08-28T11:53:43Z,positive,0.9008453488349915
اكيد يحبوهم كل فيدوهاتهم تصعد فوق الملايين,ar,240,0,@rere_rerererereee,2025-08-28T11:16:41Z,positive,0.7167006134986877
جيسو الافضل,ar,90,1,@AmenallahHajammar,2025-08-28T11:16:06Z,positive,0.8179316520690918
شكلي العربيه الوحيدة 😂,ar,135,0,@احذر_امامك_ارمي_تحب_كوك,2025-08-28T10:34:02Z,negative,0.4480717182159424
بناتيييييي😭😭😭💕💕🫶🏻,ar,85,1,@F.-en7ci,2025-08-28T09:18:24Z,positive,0.5959451198577881
زرقوا اغنيتكم ماعجبتني😊,ar,145,0,@جماد-ج,2025-08-28T07:20:09Z,positive,0.8467363119125366
اخيراً رجعت الفرقه مع بعض ابدعتوووووو❤❤❤❤❤,ar,215,2,@ايلان-ع2,2025-08-28T05:18:39Z,positive,0.9198744893074036
مره حلووووووووووو ووووووووو,ar,170,0,@RendSalman-v5l,2025-08-27T23:58:19Z,positive,0.9003758430480957
جنی ❤,ar,50,0,@Setayeshn-e3t,2025-08-27T23:39:59Z,positive,0.6995696425437927
كذابه شفت 😂,ar,80,1,@HaveenBilal,2025-08-27T22:04:11Z,negative,0.9178474545478821
بلينكككك سترموو للاغنيههه,ar,160,2,@Ma_riam45,2025-08-27T19:20:17Z,positive,0.7301033139228821
العرب اثبتو وجودكم😂❤,ar,125,3,@Love_sk104,2025-08-27T16:28:46Z,positive,0.674422562122345
كتير. حلوا,ar,80,0,@LarjanLilia,2025-08-27T14:31:47Z,positive,0.8390473127365112
احاااا😅,ar,65,1,@l.y.o.n.o,2025-08-27T14:20:04Z,neutral,0.3993331491947174
خروج من عقلها😂😂,ar,99,0,@Rihamrororor,2025-08-27T13:43:47Z,negative,0.6486202478408813
عرب؟؟,ar,60,0,@just_Ayat11,2025-08-27T11:26:23Z,neutral,0.46542462706565857
ما بعرف حد غير روزي و اليسا 🙂 والبقيه ما بعرفهمش,ar,245,0,@إيلاف_جيسو,2025-08-27T08:44:47Z,neutral,0.5095176696777344
من وين اشوفففففف,ar,114,0,@انتبه_عراقيه_گدامك,2025-08-27T07:45:54Z,neutral,0.5096190571784973
فديتتت بنات العرب 🇸🇩🇵🇸🇲🇦🇪🇬🇾🇪,ar,120,0,@naya-i7p1w,2025-08-27T02:22:23Z,positive,0.8395454287528992
جيني و ليسا طالعين يجنننونن🤘🏻🤘🏻💋,ar,165,0,@just-_-amoula,2025-08-27T00:25:51Z,positive,0.885027289390564
طاحضج نور,ar,80,1,@loiuh0,2025-08-26T22:03:26Z,positive,0.5277731418609619
اول ماي تريز هاف بين يوزد اب,ar,170,1,@loiuh0,2025-08-26T22:03:19Z,neutral,0.6193058490753174
مستحيل صوتك,ar,90,0,@Rygkgvxggcxjg,2025-08-26T20:30:33Z,neutral,0.38876792788505554
"بهترین اهنگه جهانننن
بلک پینک بهترینهههه
هوووو❤❤",ar,265,3,@Mahyakhazaiepool,2025-08-26T20:02:22Z,positive,0.9028540849685669
الصراحة أفضل أغنية,ar,125,5,@ZainaAlmhtaseb,2025-08-26T18:52:57Z,positive,0.9239448308944702
احبكممممن 😭,ar,80,2,@انا_لينا_يروحمك,2025-08-26T18:02:49Z,positive,0.8599140048027039
وين العرب😂,ar,80,1,@NajlaAlhajri,2025-08-26T15:33:13Z,negative,0.5103756785392761
مع تايد لي الغسيل مفيش مستحيل,ar,170,2,@malehaamor-vp8rs,2025-08-26T11:44:39Z,neutral,0.5461543798446655
‏أي سيارة,ar,70,0,@Kawaii_girl_yeah,2025-08-26T11:22:54Z,neutral,0.5806941390037537
‏ترى حلوة أغنية BLACKPINK خيالي يا حلوة احنا مدربها وكذا❤😊,ar,255,0,@Kawaii_girl_yeah,2025-08-26T11:22:25Z,positive,0.8769821524620056
وينكم عرب❤❤❤❤😊,ar,80,1,@Maryame-vy8sm,2025-08-26T11:12:02Z,positive,0.7117677330970764
اذا انت عربي صف جنبي😂,ar,130,0,@Habiba-n4s,2025-08-26T10:01:32Z,neutral,0.675179660320282
"جوي واجواي
❤❤❤❤❤❤",ar,85,0,@Zaynb2944,2025-08-26T06:52:01Z,positive,0.7844701409339905
بًلَآکْ بًيَنِ آخِبًکْمً 𝑙𝑜𝑣𝑒,ar,155,1,@mamagwkf,2025-08-26T05:31:32Z,positive,0.49008908867836
شوفو المشاهده وللللللللل,ar,155,1,@ميمي-قيمز123,2025-08-26T02:49:07Z,positive,0.7092925906181335
احبكم😉😉,ar,60,1,@itrykooki8,2025-08-26T01:27:34Z,positive,0.8712590932846069
لو تتوسلون بيه بعد ماروح ضوجتوني البارحه,ar,230,1,@shinomits,2025-08-26T01:14:48Z,negative,0.7411289215087891
ماريدك بعد روح ولا احبك بعد روح,ar,190,1,@shinomits,2025-08-26T01:11:09Z,neutral,0.5928440093994141
ماتا بعد ماحبج,ar,105,1,@shinomits,2025-08-26T01:10:11Z,positive,0.41655582189559937
حفظت سوالفهم,ar,95,1,@itrykooki8,2025-08-26T01:03:58Z,positive,0.445210337638855
زهراء ايش فيك يعني تبيها استهبال ولا ايش تبي اهينك ولا ايش اخلي في استك ناقة,ar,414,1,@itrykooki8,2025-08-26T01:03:49Z,neutral,0.4615212380886078
شلتي صايره غثه خبصوني بحمودي جانت تضحك هسه لا,ar,255,0,@ucantalwaysgetwhatuwantbutifu,2025-08-26T01:02:08Z,negative,0.8857412338256836
الضغط راح يختفي كدام عينك🗣️,ar,160,0,@ucantalwaysgetwhatuwantbutifu,2025-08-26T01:01:49Z,neutral,0.5626630783081055
"ماتا الج هاي 
خصمناها انتهت حتى السلام انشال",ar,250,0,@ucantalwaysgetwhatuwantbutifu,2025-08-26T01:00:00Z,negative,0.4620724320411682
ابواب ماحركت المسرحية حركت طىٍورُتنا,ar,215,1,@itrykooki8,2025-08-26T00:59:27Z,neutral,0.3535537123680115
ادن في خناق عل فيديو,ar,129,0,@مبارياتاليوم-م8ج,2025-08-26T00:58:45Z,negative,0.8008742928504944
ماتا صحصحي وياي حرفسج,ar,140,0,@shinomits,2025-08-26T00:58:16Z,neutral,0.546611487865448
ماكو الشله كلهم انتقلوا الى رحمة الله ها هيه بعد ماكو شله اترحمولهم,ar,369,0,@itrykooki8,2025-08-26T00:56:32Z,negative,0.5335353016853333
وتحرك مسرحية السادس عليك😱,ar,155,0,@ucantalwaysgetwhatuwantbutifu,2025-08-26T00:56:20Z,negative,0.47727835178375244
ابواب هي اللي راح تختارك👆🏻,ar,150,0,@ucantalwaysgetwhatuwantbutifu,2025-08-26T00:56:05Z,neutral,0.6480388045310974
هم طلعلي اعلان ابواب اهوووووو,ar,175,0,@ucantalwaysgetwhatuwantbutifu,2025-08-26T00:55:43Z,neutral,0.48348772525787354
سوف اغضب,ar,75,0,@ucantalwaysgetwhatuwantbutifu,2025-08-26T00:55:34Z,negative,0.9060454368591309
ماتا يلا,ar,75,0,@ucantalwaysgetwhatuwantbutifu,2025-08-26T00:55:28Z,neutral,0.38867735862731934
مو مال شقة انتوا,ar,110,0,@itrykooki8,2025-08-26T00:49:56Z,negative,0.7736265659332275
ايرين ماكو بقاموسها شقه بس بيوت,ar,185,0,@shinomits,2025-08-26T00:48:45Z,neutral,0.4343409836292267
طيط كل عقلج احجي عليج وانطيج حسنات انت شله متنطين تريدين انطيج حسنات؟!'!!,ar,375,0,@shinomits,2025-08-26T00:47:33Z,neutral,0.4596216380596161
رقية و ايرين راحوا يشحون عليه,ar,175,0,@itrykooki8,2025-08-26T00:39:55Z,negative,0.8354579210281372
من اسمع مور اتذكر من جنا بالعيد نسولف و جانت الساعة 12 الظهر,ar,313,0,@itrykooki8,2025-08-26T00:38:54Z,neutral,0.6397269368171692
وين صرتي عمري انت,ar,120,0,@ucantalwaysgetwhatuwantbutifu,2025-08-26T00:36:48Z,negative,0.6479545831680298
