comment,language,confidence,likes,author,published_at,sentiment,sentiment_confidence
"Eu vindo escutar essa música incrível, quase todos os dias ❤❤❤❤",pt,28,1,@bella.bel.13,2025-07-21T19:31:07Z,positive,0.911656379699707
Eu entro aqui todo dia até completar 1B de visualizações ❤❤❤,pt,38,2,@marchenr3791,2025-07-21T19:17:29Z,positive,0.8104506134986877
Şarkı çok iyiii YouTube da 87 m yt müzikte 115 m ama daha fazlasını hakediyorrrrr🎀💖🫶🏻,pt,14,2,@begumranaaaa,2025-07-21T17:01:41Z,positive,0.878046452999115
Diễn viên giống xác sống,pt,20,0,@HuyềnHoàng-H2112,2025-07-21T16:59:30Z,neutral,0.4501234292984009
A yg se esforçou muito pra fracassar! Que decepção. Uma perca de tempo pra nossas meninas. Que desperdício de talento!,pt,87,0,@purosucodohumor,2025-07-21T16:48:20Z,negative,0.9662283658981323
Quem não para de ouvir essa obra prima??? 😍,pt,23,0,@lauane__duarte,2025-07-21T15:32:04Z,positive,0.8835863471031189
Sonuna kadar izledim gercekten konusu ve şarkı anlami çok guzel olmuş sizi cok seviyorum hiç hizlandirmadim sarkiniz muuqq,pt,20,0,@jenniewwxq01,2025-07-21T14:55:56Z,positive,0.8753109574317932
"Eu amei, a música perfeita para o comeback ❤ jissssoooooo❤",pt,31,0,@ingridhonorio5295,2025-07-21T14:45:23Z,positive,0.934866726398468
Đã quá mấy chụy đẹp ơi hú hú hú hú🎉🎉🎉🎉💓💓😘😘😘😘,pt,60,0,@jennifer9579,2025-07-21T14:25:11Z,positive,0.8632264137268066
Como ninguém percebeu que a jisoo nem aparece direito,pt,32,0,@AliceVictoria-h9c,2025-07-21T14:17:26Z,negative,0.6831749081611633
Phần thông báo trên yt của c hiện đko ạ,pt,30,0,@nguyentuongvy879,2025-07-21T13:10:41Z,neutral,0.7049751281738281
Eu amo uma boa música,pt,23,0,@malufyp,2025-07-21T12:16:10Z,positive,0.9391636848449707
Cậu ơi làm sao để lấy cái Xô có sương mù cho giống nước ở đâu vậy ạ,pt,40,0,@Julimeo256,2025-07-21T11:28:06Z,neutral,0.6676470637321472
Çok fazla yeşil ekran kullanıldıgı için yg  den bunu beklemezdim kızlara özür borçlusun çünki onlar geri döndü,pt,40,0,@semacelik_123,2025-07-21T10:40:16Z,negative,0.893237829208374
"Tô viciado, tofos os dias eu venho aqui ouvir rsrses😅🖤🩷",pt,18,0,@Netttoh,2025-07-21T09:25:06Z,positive,0.6042163968086243
Aaaa ganhei selo por ter sido uma das primeiras fãs até assistido o mv,pt,41,1,@cici_rosie,2025-07-21T06:01:13Z,positive,0.8750969767570496
Bu arada şarkı çok ama çook güzrl olmuşş🎉🎉❤❤,pt,20,0,@Asya-n8z,2025-07-21T05:22:05Z,positive,0.9337670207023621
Tui thuộc 1% người nghe đầu tiên của JUMP luôn á hú hú hú,pt,60,1,@Hebihebiheng,2025-07-21T03:40:50Z,positive,0.5150699615478516
"E elas não vem para o Brasil, YG??",pt,27,1,@eusoaty-s,2025-07-21T00:36:20Z,negative,0.5341096520423889
Amei o vídeo ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,pt,14,2,@maraandradedossantosandrad8618,2025-07-20T23:54:48Z,positive,0.9390850067138672
BLACKPINK é a revolução 🖤💖,pt,34,1,@natandelara4611,2025-07-20T23:35:43Z,positive,0.8012247681617737
Rosé com os cabelos pretos linda ainda mais,pt,36,2,@FranciscoFábioFerreira-d3l,2025-07-20T21:14:04Z,positive,0.7416549324989319
"Odiava, agora não mais",pt,19,0,@eliasdiogo9252,2025-07-20T19:37:50Z,negative,0.700323760509491
Esperamos más musica,pt,14,0,@smely_Ale,2025-07-20T18:40:45Z,neutral,0.6749460101127625
Por que isso tem uma vibe de 2019?,pt,34,1,@adroaldooliveira4579,2025-07-20T17:59:23Z,negative,0.7467151284217834
Mn bình luận nhiều lên để đẩy những c m t phá xuống,pt,20,1,@hoadiu4174,2025-07-20T16:32:55Z,neutral,0.3835526406764984
E O DANCE PRACTICE SAI QUANDO??,pt,12,0,@yuqiistarss,2025-07-20T15:44:58Z,neutral,0.8032966256141663
Cadê o povo do Brasil para falar dessa maravilha???,pt,27,0,@ESC22-hxh,2025-07-20T15:23:14Z,positive,0.5635846257209778
É uma música maravilhosa e elas voltaram como nunca mais achei muito chato não ter colocado a Jisoo na parte daquelas luzer rosas e a participação dela foi muito pouca,pt,109,0,@CLEIDIANECONCEIÇÃOSOUZA,2025-07-20T14:32:13Z,negative,0.7629102468490601
Rosenin saçı apt saçı❤,pt,20,1,@Dark_mochy,2025-07-20T14:06:24Z,negative,0.38925012946128845
Lisa tu foi muito bem na dança🎉🎉,pt,22,0,@Samsungj7-m2f,2025-07-20T13:00:52Z,positive,0.9280709624290466
Roseeeeeeee❤e❤e❤e❤e,pt,16,0,@1Thebestblink,2025-07-20T12:50:34Z,positive,0.4185950458049774
Çok güzel ben çok beğendim ❤,pt,20,0,@ElifseydaEmeklioglu,2025-07-20T12:02:48Z,positive,0.930820643901825
Niye hiç türkçe yorum yokk❤😢,pt,20,0,@Mihrimahmisimm.m,2025-07-20T09:18:28Z,negative,0.7410975694656372
Why these girls ate as always❤,pt,13,1,@sooyaa971,2025-07-20T09:09:56Z,positive,0.9027850031852722
Yg sanırım babymoster e ilgi gôsterecem diye Blackpinki unutmuş birçok yeşil akran kullanmış Yg Blackpinkten özür borçlusun,pt,34,2,@straykidsciyizzz,2025-07-20T09:07:43Z,negative,0.9305095672607422
100M coi lâu quá vậy ytb L,pt,20,0,@thichxemphim-vn,2025-07-20T09:04:14Z,negative,0.6766859889030457
"fera demais cara, o beat me lembrou uma eletrônica russa ou polonesa, show",pt,27,0,@herenvarr,2025-07-20T07:56:43Z,positive,0.8245118260383606
Omg.... Que batidas boas e contagiante ❤,pt,13,1,@warlenribeiro7130,2025-07-20T06:24:11Z,positive,0.9446735978126526
JUMP TA HATA VAR ÇOĞUNLUKLA ŞARKILARA JENNİE BAŞLARDI GİRİŞTE AMA ŞİMDİ ROSE BAŞLAMIŞ,pt,14,2,@ChuChuWa123,2025-07-20T06:08:15Z,negative,0.54765784740448
Кто любит Blackpink 1 патписка 🖤🩷🖤🩷🖤🩷🖤🖤🩷🖤🩷🖤🩷,ru,125,1,@Jeni.tan_08,2025-10-23T18:48:24Z,neutral,0.6246382594108582
"Все какие-то с ебанцой. У одного гипер фикс на овощах, второй любит запрещённые грибы, у третьего проблемы с самооценкой (Хедзоу) любит потроллить и проконтролировать людей. Остаётся только Сетос, но и он сектант какой-то короче жесть 😢",ru,1139,0,@soggot4013,2025-10-22T06:03:00Z,negative,0.8403601050376892
Фатанов сделали зомби,ru,140,0,@JaziraBaktybekovna,2025-10-21T17:48:55Z,negative,0.8750377297401428
Для детского утренника самое оно!,ru,199,1,@rtyhfffyhbg976,2025-10-21T10:18:04Z,positive,0.6078264713287354
"ЭТО РЕАЛЬНО КРУТО БОЖ ЭТО МЯСО ЧУВАК
",ru,223,3,@МираВиноградова-ч2х,2025-10-20T20:18:54Z,negative,0.7481589317321777
"Песня топ, клип кринж",ru,139,1,@knsmoon,2025-10-20T18:02:22Z,positive,0.8731378316879272
красотки),ru,75,0,@naviorton5091,2025-10-19T19:14:23Z,positive,0.7378851175308228
❤❤❤❤❤🎉🎉🎉🎉🎉🎉йоанна,ru,65,0,@ЙоаннаТезгерова,2025-10-19T15:49:32Z,positive,0.8206716775894165
Спасибо,ru,70,0,@УляКононенко-ъ6я,2025-10-19T15:39:07Z,positive,0.543236255645752
🎉👍 керемет,ru,70,0,@neurodivergency,2025-10-19T04:02:48Z,positive,0.7225736975669861
"Привет из России!! Но когда из пасти вылезает девочка и из ушной раковины...это пиздец, как стрёмно ))) Но музыка ТОП )",ru,569,0,@ЕвгенийИванов-щ3з,2025-10-18T23:32:53Z,positive,0.5674540996551514
"Бля, когда объявляют перерыв, мы в сварочном цеху все под эту музыку начинаем жестко флексить, начальник смены Михалыч даже гаечный ключ кидает, чтобы все делали JUMP!",ru,822,0,@hominiscognoscentis472,2025-10-18T19:46:49Z,positive,0.3449499309062958
Ни кто не знает его перевод,ru,168,0,@JanarbekNazarbaev,2025-10-18T19:19:58Z,neutral,0.5492508411407471
Хуйня трек,ru,85,0,@marynakoss2012,2025-10-18T13:49:15Z,negative,0.904039740562439
😮ужас,ru,55,0,@ШорабековаБалхия,2025-10-18T12:11:55Z,positive,0.4601466655731201
Мне совсем не понравилось 😢😢,ru,163,0,@Markley-z7c8c,2025-10-18T10:17:59Z,negative,0.932596743106842
Вапше не интересно жаль 😢😢😢😢,ru,149,0,@Markley-z7c8c,2025-10-18T10:17:37Z,negative,0.9154542684555054
Моя систра тоже так😅,ru,134,0,@KseniaPadury,2025-10-17T19:20:04Z,neutral,0.7255951166152954
Моя систра тоже так😅,ru,134,0,@KseniaPadury,2025-10-17T19:20:01Z,neutral,0.7255951166152954
Эти рисоеды такие смешные🤣🤣🤣,ru,160,1,@ЯЄВЛАДАУКРАЇНИ,2025-10-17T15:02:20Z,positive,0.9050687551498413
Делай что хочешь.....,ru,119,0,@BloomLite-m5l,2025-10-17T03:57:00Z,neutral,0.5636864304542542
"Вторично пиздец, но качает.",ru,159,0,@coogse,2025-10-16T17:41:55Z,negative,0.40578165650367737
ТОП ❤️‍🔥,ru,50,0,@tsvit_tereny,2025-10-16T07:06:04Z,positive,0.661430299282074
Попса так себе..,ru,109,0,@usHanViktor,2025-10-15T16:20:06Z,negative,0.492141455411911
Я патписалась наваш канал явас люблюю ❤❤❤❤ красотки ☺,ru,264,1,@седаАрушанян-ж7с,2025-10-14T21:32:02Z,positive,0.8831009864807129
Отвал бошки буквально,ru,140,1,@SumayMls,2025-10-13T11:56:09Z,negative,0.8839672803878784
Я охуела тут за 3 мецяса 240 млн просмотров😮😮,ru,214,1,@AdemiToktobaeva,2025-10-13T09:11:08Z,negative,0.4124007523059845
"песню обожаю,но с клипа кринжую чутка...",ru,214,0,@niķ2_nX,2025-10-12T14:43:24Z,positive,0.4048541784286499
Лиса❤❤❤❤❤❤,ru,55,0,@MasaSavic-xb4sk,2025-10-12T14:08:43Z,positive,0.8243858814239502
как можно быть такими красивыми....Всем Вам спасиб!,ru,274,1,@nikilone5432,2025-10-11T22:06:00Z,positive,0.8637986779212952
Я вас люблю,ru,89,0,@Amnia-q5i,2025-10-11T19:01:36Z,positive,0.863498866558075
я фанат клянусь,ru,109,0,@n_d7592,2025-10-11T00:45:17Z,positive,0.7816586494445801
"вы просто вау
напишите мне",ru,168,0,@heyyoo8712,2025-10-10T22:53:37Z,negative,0.5061115026473999
"Вообще разьеб
Лучший трек года 😅
Очень понравилось 😊",ru,279,0,@МаксимМинин-ц8д,2025-10-08T20:03:18Z,positive,0.9348769783973694
кто выпустил этот бред.... я ни магу,ru,189,0,@anastasia_la_se,2025-10-08T14:18:45Z,negative,0.823530375957489
Озбек лар хам борми 🎉❤😅,ru,130,0,@РанохонСулайманова,2025-10-06T12:49:28Z,positive,0.6748965978622437
Снуп Дог хотя бы не скрывает что вызывает идеи его клипов)),ru,322,0,@viktorihei8344,2025-10-05T18:40:55Z,positive,0.48068946599960327
Привет из Украины ❤,ru,115,0,@Соня-у27,2025-10-05T15:15:41Z,positive,0.6943435668945312
Ураааа 🎉 у BLACK PINK уже 99 милионов подписчиков урааааааа❤❤❤❤🎉🎉🎉🎉 я за них рада больше чем они сами 😅 я их смотрю с 2016 года моя биаска это розэ обажаю её ❤❤❤❤❤ давайте  добьём им 100 милионов подписчиков ❤❤❤ 🎉🎉,ru,832,10,@АзаматБеркутбаев-о5е,2025-10-04T14:30:04Z,positive,0.8571478128433228
Гоё дуу болсон байна гэжээ нь ❤❤❤❤❤❤❤,ru,175,4,@khanmaral2605,2025-10-04T12:33:18Z,positive,0.7817992568016052
"что за кринж клип...
хотя песня топ вообще😰",ru,233,0,@alyonasurname,2025-10-04T10:32:28Z,positive,0.5417255163192749
Начало из Ми ми мишек😅 мультфильма,ru,185,1,@gulnazbaibakty9477,2025-10-03T21:25:07Z,neutral,0.6989076137542725
Музыку на припев спиздил у. Мэрлина Мэнсона,ru,239,1,@Смирнов-о6э,2025-10-03T13:11:59Z,neutral,0.5957174897193909
Сегодня видела по ТВ на канале BRIDGE,ru,174,0,@ЦырегмаДашиева-г7п,2025-10-03T12:00:29Z,neutral,0.8494400382041931
Супер хит,ru,84,0,@XamidulloAbdullayev-v7d,2025-10-02T09:44:21Z,positive,0.8076242208480835
Вообще офигенно я буду на вас восхищатьсявы самая лучшая группа в мире,ru,382,1,@Жазира-й6м4в,2025-10-01T16:03:02Z,positive,0.9145978093147278
❤😂🎉Иван Николаевич Мирошниченко 04.02.2004-Чон Ахён 11.04.2007-Иван Николаевич Мирошниченко 04.02.2004❤😂🎉,ru,365,1,@Maxa-sv7xu,2025-10-01T14:41:21Z,neutral,0.7192824482917786
Мне кажется либо это интро ми-ми-шек?,ru,213,0,@aigerimsharupova9208,2025-10-01T06:54:27Z,neutral,0.654915988445282
❤Алекса́ндр Алекса́ндрович Моло́чников 14.04.1992-Barbara Sprouse 08.10.1993-Алекса́ндр Алекса́ндрович Моло́чников 14.04.1992❤,ru,410,1,@Maxa-sv7xu,2025-09-29T06:31:56Z,neutral,0.8390064239501953
❤Kerem Bürsin 04.06.1987-Прилучная-Брутян Зепюр Аршаковна 18.02.1996-Kerem Bürsin 04.06.1987❤🎉😂,ru,195,1,@Maxa-sv7xu,2025-09-29T05:46:31Z,neutral,0.7364635467529297
❤😂🎉Вячеslava Вале́рьевич Kapeses-Машно́в 09.05.1990-Hyun-joo Hwang 04.02.1992-Вячеslava Вале́рьевич Kapeses-Машно́в 09.05.1990❤😂🎉,ru,278,1,@Maxa-sv7xu,2025-09-29T05:19:47Z,neutral,0.7467125058174133
Это их самый худший клип,ru,154,0,@Duhfjnv,2025-09-28T16:56:12Z,negative,0.9243070483207703
Как увас дела❤,ru,104,0,@МаремМагомадова-б5ф1у,2025-09-28T16:34:30Z,neutral,0.5193527340888977
привет мафия,ru,95,1,@petropetrovuch4568,2025-09-28T13:36:17Z,neutral,0.5131742358207703
Сайн уу,ru,65,1,@ErdeneBulgana-f3t,2025-09-28T11:45:39Z,neutral,0.38586336374282837
"Простите, но такое ощущение, что я только что чего - то покурила. Прям вот торкнуло наркоманией. Песня классная....частями....можно даже конец чисто слушать😅😅",ru,760,0,@assassinka666,2025-09-28T10:21:17Z,positive,0.5396828055381775
Пойдёт 👍,ru,65,0,@kukusito5335,2025-09-27T10:04:33Z,positive,0.736293375492096
Бред,ru,55,0,@SergTishin,2025-09-26T12:04:04Z,negative,0.8188157677650452
"Мурашки от клипа, просто офигенно!❤",ru,190,1,@Katttsq_ofi20,2025-09-26T07:08:23Z,positive,0.9367964863777161
"Клип как будто из моих снов, треш 😂 песня прикольная",ru,283,0,@fatamorgana9657,2025-09-25T22:26:00Z,positive,0.8484510779380798
Шляпа!,ru,60,0,@angelodelmar5304,2025-09-25T11:33:14Z,negative,0.6121012568473816
Томирис,ru,70,1,@БаукешоваСакуша,2025-09-25T08:52:09Z,neutral,0.5657088756561279
"Традиционные веера, соджу заметили?😂 Классная композиция!",ru,300,0,@РитаДегтярёва-б1щ,2025-09-25T06:05:51Z,positive,0.9060378670692444
"Почему мне слышится не jump, а Dior)",ru,153,0,@ОксанаПак-т5в,2025-09-25T04:50:15Z,neutral,0.5013242363929749
"залYпа. клип как будто в капкуте сделали. ужас. и столько просмотров. но мы та все помним связи yg и этого сервиса.
настолько бездушный пустой клип.
плюс с иишком 100 процентов частино сделанный",ru,924,1,@nightmarehottub,2025-09-24T19:58:45Z,negative,0.5898786783218384
ТОПЧИК РЕАЛЬНА!!!,ru,105,0,@unshee1,2025-09-24T00:41:26Z,positive,0.7633330821990967
"качает, жесть, 10/10",ru,95,4,@beZdarr_,2025-09-23T15:35:31Z,positive,0.8845810890197754
Лучшая песня их на данный момент,ru,193,0,@АннаМихайлова-в6ц,2025-09-23T02:14:40Z,positive,0.8898714184761047
Ai дуу мөн үү эсвэл биш үү,ru,110,2,@DansBeh-b6u,2025-09-22T06:16:14Z,neutral,0.7172104716300964
"Джису самая красивая и талантливая из всех. Если бы я был красивым и богатым, то 100% женился на ней ❤❤❤❤❤❤❤❤❤😍😍😍😍😍😍😍😍😍😍",ru,481,0,@waltersmithy6833,2025-09-22T05:13:15Z,positive,0.8522850275039673
Может переснимем?,ru,115,0,@47Nikita92,2025-09-21T16:15:07Z,neutral,0.6059892177581787
Не уходи я ваша пиар😢,ru,133,1,@AybikeKlubnika,2025-09-21T04:38:49Z,negative,0.886341392993927
Джысу ты уходеш,ru,109,0,@AybikeKlubnika,2025-09-21T04:38:01Z,negative,0.7711922526359558
Куртка Розе  похожа на куртку руми,ru,199,0,@Akara-c7s,2025-09-20T17:56:45Z,neutral,0.5826254487037659
"Клип дерьмо, но песня топ! Обложались с клипом люто ",ru,278,0,@gorxa521,2025-09-20T05:08:07Z,positive,0.8883118033409119
"Если честно, херня полная. Бит прикольный.",ru,230,0,@tsvetkov4648,2025-09-20T03:06:26Z,positive,0.6507103443145752
Говно полнейшее отсутствие к-поп. Америка и вы это проглотили. Где старые Блэки.,ru,417,0,@ЕвгенийХомчук-л1э,2025-09-19T09:33:58Z,negative,0.8922185897827148
Богини ❤️‍🔥,ru,65,2,@rksfip,2025-09-18T18:57:57Z,positive,0.7820453643798828
Пушка 🔥🔥🔥 разрыв 💥💥💥💥💥,ru,95,0,@ЮленькаП1905,2025-09-18T14:30:55Z,positive,0.42447713017463684
"Кроме Лизы остальные пздц бревна , помогите... И Дженни, сорри, забыл её",ru,354,1,@roamitch9183,2025-09-18T12:13:19Z,negative,0.8466314077377319
Бепк❤🎉,ru,55,0,@АлександрВайлер-ч8ч,2025-09-18T10:35:59Z,positive,0.8172968029975891
Күшті❤,ru,45,0,@idzatgram,2025-09-18T05:20:45Z,positive,0.7383811473846436
Это пока лучшее что было в вашем творчестве. Наконец-то перестали пищать как уточки на которых случайно наступили. Обретайте грубину голосов - бархатный и глубокий тембр и ваш ритм сделает вас наконец-то звездами.,ru,1073,0,@antonjivel6211,2025-09-17T10:49:26Z,positive,0.7875571250915527
Клип просто отстой полнейший,ru,175,0,@АлексейКузнецов-и6ъ,2025-09-17T07:31:58Z,positive,0.7234127521514893
пиздатый дроп а дальше ничего не нужно,ru,219,2,@АндрейкаоО,2025-09-17T04:08:40Z,negative,0.7672223448753357
Ого крутой клипй,ru,115,1,@АлексейПестов-м1г,2025-09-16T18:59:09Z,positive,0.9329800009727478
"Авторы, вы там заканчивайте употреблять... такую шляпу снимать - интернет засорять мусором",ru,454,0,@MadMonkey-f6w,2025-09-16T17:29:24Z,negative,0.8183210492134094
Секунд 10,ru,65,0,@АлексейКузнецов-и6ъ,2025-09-15T15:24:49Z,neutral,0.5741602778434753
Так себе,ru,79,0,@АлексейКузнецов-и6ъ,2025-09-15T15:24:39Z,neutral,0.38893795013427734
спустя 2 месяца мне все еще не начало это нравиться,ru,291,1,@mariia_loskutova,2025-09-14T20:22:22Z,negative,0.7235952615737915
тя тя тя нахой!,ru,90,0,@seanblack3175,2025-09-14T17:57:02Z,neutral,0.41374436020851135
у кого вы стырили эту мелодию?...,ru,174,0,@deemon0772,2025-09-14T15:24:28Z,negative,0.7956826686859131
"рекламам в начале, долго... блять",ru,179,0,@deemon0772,2025-09-14T15:22:48Z,negative,0.7939415574073792
Пиздатая песня,ru,109,0,@Venom_Drakyla,2025-09-14T09:15:30Z,positive,0.9229027032852173
"Почему так мало Джиссу, вы что офигели",ru,227,0,@kriszhilina,2025-09-14T06:54:37Z,negative,0.7856835126876831
❤моя самая любимая песня😊,ru,154,0,@AlinaShakeeva,2025-09-14T04:39:16Z,positive,0.9044662714004517
Ногти 😁👩💅 2430 !! . 14 Сентября 2025 Год .,ru,125,1,@КалустХрхрян,2025-09-14T03:16:41Z,neutral,0.7873389720916748
"А вам не кажется, что нас зомбируют?",ru,203,0,@Артур-л3з7ъ,2025-09-14T01:53:27Z,negative,0.766539990901947
корейцы всё ещё плачут? они обязатейльно поймут что они не их собственность :),ru,407,0,@deaddetective4250,2025-09-13T01:06:49Z,negative,0.48295897245407104
РОЗЭ ЛУЧШАЯ! 💋,ru,90,0,@dashka_sgs,2025-09-12T17:55:45Z,positive,0.9190158247947693
Норм,ru,55,2,@Borov45,2025-09-12T17:07:51Z,positive,0.4152255058288574
"Здравейте хора има ли някой българин който обича blackpink ❤❤❤❤❤❤❤❤
👇",ru,270,1,@IrinaPehlivanova,2025-09-12T12:33:22Z,positive,0.5203689932823181
Как называется фильм?,ru,139,2,@МадинаКамалова-ж2х,2025-09-12T07:07:48Z,neutral,0.8646918535232544
Го 6 миллионов?❤,ru,90,2,@Milsis_sss,2025-09-11T20:43:12Z,positive,0.5641860365867615
"М-да ну и кринжатина, под чем были те, кто это снял? 🤦‍♂️",ru,267,0,@клиторий,2025-09-11T19:22:06Z,negative,0.6715207695960999
Пишу  каждый раз когда смотрю.,ru,175,2,@xwset,2025-09-11T12:52:24Z,neutral,0.5944138169288635
Классно я не знаю корейский но я люблю вашу группу не расставайтесь пожалуйста❤,ru,420,0,@shykilkaRBX,2025-09-10T14:49:08Z,positive,0.7110517024993896
"Айм нат зэт ийзи ту тэйм
Ю шүт си ми андэ зиз лайц, ол май тийрз төн ту айс
Зэц зэ сууитэст эсскейп
Эври тайм зэ филин кикс ин, ай майт стэй зру зэ найт
Бэт ю гет ит нау, ракд зэт, диднт ай?
Чаккак хажи ма, нуга нугунжи
Во, сингк юр ранин зэт? Гес ви гонин бэк
Ю ноу ай вок ит, йе, ай ток ит, нун гамко хана, дуль, сэт
(Ттвио!)

Ттвио, ттвио
Ттвио, ттвио

Со кам ап уит ми, айл тэйк ю хай
Зэт Прима донна спайс ап ёр лайф
Ю ноу ай гат зэт щит зэт ю лайк
Со кам ап уит ми, ран ап, а, джамп
(Ттвио!)

Ватч ми ранин ап зэ плейс
Айм олреди стантин, энд май гёрлз ар он зэ вэй
(Ттвио!)
Ватч ми оупэн ап зэ плейс
Уона си ю бампин, бэби, баунсин ту зэ бэйс

Ар ю нат энтэртэйнд? — Но
Ай эйнт гата эксплэйн — Но
Айм уит ол ов май систэрз — А!
Гат эм гоин инсейн — Йе!
Ю ноу ви он э мишн — Йе
Ол гас, ноу брейкс — Вуу-вуу-вуу
Брейкин аута зэ систэм, брейкин аута зис кейдж — Йе

Бэт ю гет ит нау, эйт зэт, диднт ай?
Сунган итчи ма, нуга нугунжи, оу
Сингк ю ранин зэт? Гес ви гонин бэк
Ю ноу ай вок ит, йе, ай ток ит, нун гамко хана, дуль, сэт
(Ттвио!)

Ттви-ттви-ттвио
Ттвио, ттвио
Ттвио

Со кам ап уит ми, айл тэйк ю хай
Зэт Прима донна спайс ап ёр лайф
Ю ноу ай гат зэт щит зэт ю лайк
Со кам ап уит ми, ран ап, а, джамп
(Ттвио!)

Ватч ми ранин ап зэ плейс
Айм олреди стантин, энд май гёрлз ар он зэ вэй
(Ттвио!)
Ватч ми оупэн ап зэ плейс
Уона си ю бампин, бэби, баунсин ту зэ бэйс",ru,5925,0,@MadinaKaparova-r6q4l,2025-09-10T13:03:00Z,neutral,0.48232755064964294
Массовый психоз:),ru,110,0,@Roi_02,2025-09-10T11:37:05Z,positive,0.7251149415969849
привет,ru,65,1,@maxplaytvshow211,2025-09-09T18:34:08Z,neutral,0.4077526926994324
"не надо искать меня в кфс и в дота маркет плейсе, я уже не в Корее!",ru,353,0,@farresfarres-c3d,2025-09-09T18:09:41Z,neutral,0.7108203172683716
кал для малолеток,ru,124,1,@Honor2301,2025-09-09T16:35:35Z,neutral,0.6801697015762329
Кто русский пишите коменты за каждый раз буду это смотреть еще раз,ru,364,0,@LOVE_EREBUS,2025-09-09T15:14:36Z,neutral,0.49665379524230957
"Вы такие молодцы 
Русские есть?",ru,179,1,@Nastya48451,2025-09-09T07:45:59Z,neutral,0.45960381627082825
Ну ниче так,ru,89,1,@nelsomman745,2025-09-08T17:59:47Z,negative,0.4516564607620239
Королевы❤,ru,75,1,@ЦырегмаДашиева-г7п,2025-09-08T14:16:09Z,positive,0.6677070260047913
"Айм нат зэт ийзи ту тэйм
Ю шүт си ми андэ зиз лайц, ол май тийрз төн ту айс
Зэц зэ сууитэст эсскейп
Эври тайм зэ филин кикс ин, ай майт стэй зру зэ найт
Бэт ю гет ит нау, ракд зэт, диднт ай?
Чаккак хажи ма, нуга нугунжи
Во, сингк юр ранин зэт? Гес ви гонин бэк
Ю ноу ай вок ит, йе, ай ток ит, нун гамко хана, дуль, сэт
(Ттвио!)

Ттвио, ттвио
Ттвио, ттвио

Со кам ап уит ми, айл тэйк ю хай
Зэт Прима донна спайс ап ёр лайф
Ю ноу ай гат зэт щит зэт ю лайк
Со кам ап уит ми, ран ап, а, джамп
(Ттвио!)

Ватч ми ранин ап зэ плейс
Айм олреди стантин, энд май гёрлз ар он зэ вэй
(Ттвио!)
Ватч ми оупэн ап зэ плейс
Уона си ю бампин, бэби, баунсин ту зэ бэйс

Ар ю нат энтэртэйнд? — Но
Ай эйнт гата эксплэйн — Но
Айм уит ол ов май систэрз — А!
Гат эм гоин инсейн — Йе!
Ю ноу ви он э мишн — Йе
Ол гас, ноу брейкс — Вуу-вуу-вуу
Брейкин аута зэ систэм, брейкин аута зис кейдж — Йе

Бэт ю гет ит нау, эйт зэт, диднт ай?
Сунган итчи ма, нуга нугунжи, оу
Сингк ю ранин зэт? Гес ви гонин бэк
Ю ноу ай вок ит, йе, ай ток ит, нун гамко хана, дуль, сэт
(Ттвио!)

Ттви-ттви-ттвио
Ттвио, ттвио
Ттвио

Со кам ап уит ми, айл тэйк ю хай
Зэт Прима донна спайс ап ёр лайф
Ю ноу ай гат зэт щит зэт ю лайк
Со кам ап уит ми, ран ап, а, джамп
(Ттвио!)

Ватч ми ранин ап зэ плейс
Айм олреди стантин, энд май гёрлз ар он зэ вэй
(Ттвио!)
Ватч ми оупэн ап зэ плейс
Уона си ю бампин, бэби, баунсин ту зэ бэйс",ru,5925,1,@MadinaKaparova-r6q4l,2025-09-08T13:37:03Z,neutral,0.48232755064964294
"Не так давно начал слушать их песни и везде появлялся этот клип, если исключить самую интересную часть с 1:31 до 1:54 которая и является отрезком который везде попадается и самой песни, которая приятна, сам клип как то дешёвенько сделан. и заметно что в угоду баланса времени на экране каждого исполнителя взяли не самые лучшие идеи. я понимаю, девочки всегда хотят внимания и чтоб не разсорить их стараются сделать в равной степени и песню и клип, но это вредит. Хотя, кто будет слушать какого-то ноунейма в интернете, темболее Россиянина(все же мы для сетелитов США нелюди как Мордор для эльфов).",ru,2891,0,@mazaxati4197,2025-09-08T12:31:31Z,neutral,0.42645761370658875
Русские фанать здесь?,ru,135,2,@Мирела-г6т,2025-09-08T05:54:40Z,neutral,0.5698322057723999
"Песня прям заводная, но клип провоцирует вопрос о психическом здоровье продюсеров...",ru,433,0,@LEXXXZOMBIE,2025-09-08T02:55:19Z,negative,0.5288539528846741
Фиджи,ru,60,0,@CintiaDasilva-h6g,2025-09-07T21:55:28Z,neutral,0.5135356187820435
Музыка норм но клип кринж какой то 😂😂😂😂😂😂,ru,203,1,@TspiritUwumvp,2025-09-07T20:14:19Z,neutral,0.4114477336406708
Каийф джамп,ru,90,0,@Serozha64,2025-09-07T18:05:45Z,neutral,0.5004051923751831
