comment,language,confidence,likes,author,published_at
"Setelah melihat banyak review ip17pro,  saya putuskan gak jadi beli.  jadinya beli moto g45  2jt dapat memori besar😂..",id,22,0,@kuk4mu758,2025-09-22T12:22:56Z
"Seperti biasa hanya bisa memandangi dan mengagumi 😢
Jangan kan beli iPhone, beli android ram 6-8 aja kaga kebeli😊",id,35,0,@bajawakdanum1392,2025-09-22T12:18:50Z
Sebulan lalu mutusin buat beli Iphone 16 pro max setelah lihat prediksi model iphone 17 pro max nya.,id,18,0,@LucyanaMegaSelviana,2025-09-22T12:18:29Z
"konten nya mantap , dari sekian banyak YouTubers menurut ku yang paling mantab reviewer nya cuma David",id,40,1,@joninugros,2025-09-22T12:17:51Z
Saya mending iPhone 16 aja mas bro gak usah ganti.... Menurut saya iphone gagal ini 17 gak da perubahan berarti..... Saham iPhone juga turun...... Mending masih keren XIOMI 17 PRO MAX desainnya lebih mantap,id,79,0,@eliauliyahpermana4429,2025-09-22T12:16:50Z
Warna orange kok kureng ya dari segi design,id,13,0,@jefriadam948,2025-09-22T12:16:34Z
"Kalau saya kaum mendang mending,jadi mending gk beli😅",id,17,0,@ihsnal-fath9908,2025-09-22T12:15:34Z
Bang rekomendasin  hp xiomi yang 2025 baru mau beli bigung 😊😊😊😊,id,18,0,@fajarnuromadhon4158,2025-09-22T12:15:07Z
Gw nonton iPhone 17 sambil jualan kopi di Vivo karna bensin udah ngk ada stock,id,22,0,@AlbertMulyadi-l6c,2025-09-22T12:14:40Z
11:55 bener banget 13 pro max hp yg menurutku masih gaharr dan kenceng di taro ios 26 langsung sering frame drop 😢,id,26,0,@cpany7577,2025-09-22T12:13:15Z
Design yg pro kalo tengahnya satu warna bakal kelihatan lebih elegan sih,id,18,0,@sarno97,2025-09-22T12:13:07Z
Mungkin harus 4 orang atau lebih buat centre stage landscape nya bang 17:27,id,27,2,@warsonohuang,2025-09-22T12:11:07Z
Hp ini adalah hp yg mengalami kemunduran teknologi saat ini dngan harga selangit tapi fitur teknologi sulit,id,31,0,@KurniaAditiya-92,2025-09-22T12:07:02Z
gabisa auto landcape kayaknya gara-gara orang di dalam frame kurang banyak deh,id,21,0,@imambas,2025-09-22T12:02:57Z
"Apa cuma aku saja yg gk ngeh dg I phone, gk seberapa minat, lihat anak buah pakai I phone selalu ngecas, baru beberapa jam pakai sudah low battery",id,22,0,@sibudi1295,2025-09-22T12:02:08Z
"kenapa semua hp kluaran baru sekarang yg pake layar amoled pasti basic layar warm gitu ya, soalnya baru ganti divice setelah 5 taon, emang gitu sekarang yak",id,13,0,@blackboxmusic7667,2025-09-22T12:01:57Z
Strategi Honda Supra dan revo...Mesin sama cuma beda bungkus,id,13,1,@GaranganLokal,2025-09-22T12:00:14Z
Liat unboxing iphone pake android. Jadul lagi😂mengsad semogaa bisa ke beli dehh aamiin,id,22,2,@rismaismawati4642,2025-09-22T12:00:02Z
"Mau tanya, dulu pas iphone 12 pro max iphone itu kayak hp wajib buat ngincer performa mentok kayak dipake buat beberapa turnament esport, kalo misalkan sekarang buat turnament pihak penyelenggara gak disponsorin oleh brand hp tertentu apakah masih tetep bakal pake iphone dengan seri terbagusnya atau bakal milih hp lain yang lebih proper?🙏🏻",id,103,0,@giyuu2384,2025-09-22T11:59:43Z
HEBAT JUGA HP POCO BISA JADI INSPIRASI HP MEHONG SI IPONG 😂😂😂😂🤣,id,27,0,@ibrahim-fg5bm,2025-09-22T11:58:28Z
30 juta dapet ruko 1thn buat dagang duitnya puterin lagi beli ip 18 pro nanti wkwkwk,id,26,0,@rahmatsykes3785,2025-09-22T11:58:15Z
Buset baru sekarang Base iPhone 17 120 hz. Samsung udah lama sekali untuk s seriesnya 😅. Kasian amat pengguna iPhone yang 16 kebawah 😅😅,id,22,0,@jefri4176,2025-09-22T11:58:11Z
Mantap vidio ini 2160p 60fps,id,18,0,@ALIFNET-ID,2025-09-22T11:56:33Z
"Anjay dibandingin sama kacang 😂 kl Dyson masih Ok lah, mahal wkwkwk. Pantesan Apple rugi trilunan dollar abis launching ni HP kacang 😂",id,24,2,@momorudi,2025-09-22T11:55:02Z
"60hz iphone kayak 120hz, 120hz iphone kayak 560hz",id,18,0,@iryawan260,2025-09-22T11:51:49Z
si bimo pd udah punya 2 malah😂,id,13,0,@blackboxmusic7667,2025-09-22T11:49:52Z
Yang ditunggu tapi ngk kebeli     ====>>>>>>>,id,18,2,@jainurijay93,2025-09-22T11:48:31Z
Bagi dong bang hp nya 😅,id,18,0,@baxel-wy1qz,2025-09-22T11:48:24Z
tetep aja pebih memikat the king samsung dong ❤😂,id,18,0,@AGUSKURNIAWAN-boy,2025-09-22T11:48:23Z
"Cara membuat apple fanboy bahagia mudah ya, gk perlu inovasi aneh"" cukup dengan kasih tema warna baru & hadirkan 120 hz udah seneng aja! apa kabar android 2 jutaan udah 120 hz😅",id,35,0,@CakJune,2025-09-22T11:45:46Z
Om David cba kasih pendapat saya mau beli hp buat anak saya yang bisa buat game lancar dengan dana 1 sampe 2 jt kira kira apa om david,id,69,0,@supriyatisupriyati1796,2025-09-22T11:44:22Z
"Hp yg cuma ngandal in logo...minim inovasi, bahkan tidak ada sama sekali",id,22,0,@agungprasetyo231,2025-09-22T11:42:38Z
"Akhirnya keluar juga iphone 17, udah gak sabar banget beli iphone ....11 second",id,36,1,@Astrowork,2025-09-22T11:42:27Z
iphone 17 pro itu sebenernya iphone 15 pro...yang di ubah design....masa ia kualitas poto kalah sama iphone 16 pro...kan lucu....hahaha kena tipu iphone lover indonesia...,id,26,0,@Logosmen20,2025-09-22T11:39:27Z
Aku suka yg ijo matcha 😊,id,18,0,@nolepgirl5160,2025-09-22T11:39:19Z
mana better ya 16 promax atau 17 basic guys,id,13,0,@mrnobody2334,2025-09-22T11:39:10Z
Aura Android nya kuat banget,id,18,0,@vaccaria-ren,2025-09-22T11:37:28Z
Mau nanya nih bang. Kalau orang luar negri misalnya dia mau beli iphone 17 terbaru itu mereka di negaranya apakah ada juga bea cukai atau sejenisnya ya? Jadi kaya di kita harus bayar biar bersertifikat bisa masuk di negara Indonesia. Di negara lain gitu juga engga???,id,109,1,@muhammadwisnusaputra7035,2025-09-22T11:29:52Z
"Bang David, bagi 1 iPhone nya
Saya dari dulu nonton doang keluar iPhone 12 gak jadi beli yg iPhone 11 nanti aja deh keluar iPhone ,13 beli yg 12 nanti gitu aja terus sampe sekarang iPhone 17 gak beli2  nonton doang hadoohh",id,71,0,@dolisimaremare,2025-09-22T11:29:47Z
ngakak banget pas bang david bilang IJO MISKIN 😭😭😭,id,17,0,@Sastratan,2025-09-22T11:28:00Z
17 pro berasa china banget Design nya,id,18,0,@fahrizal0779,2025-09-22T11:27:55Z
Gk sabar mau upgrade dari silver ke ijo dawet keren dan kalem kayaknya 6:28,id,35,1,@unbxogaming1410,2025-09-22T11:25:13Z
Yg air gak ada bang?,id,18,0,@MetroDrone-f3g,2025-09-22T11:20:52Z
Gw kmaren baru beli Vivo x100 second aja masih jauh dari harga beacukai nya doang bjirr🤣🤣,id,22,2,@bramjo5064,2025-09-22T11:18:56Z
Apple sepertinya sudah habis ide untuk berinovasi...,id,13,0,@marcellino5152,2025-09-22T11:17:29Z
jangan sampe para istri ada hystori menonton ini. kalo ada suami dalam masalah😂😂,id,40,0,@keenanrifanio6930,2025-09-22T11:17:21Z
Iphone 7 ae dorong tau tuku . Lah kok wis ttok iphone 17😭😭😭,id,18,0,@rizqia5187,2025-09-22T11:15:57Z
"Pajak 8 juta,,,,,yg masuk kantong oknum bisa 75% nya ituhh..... Heheheheee",id,18,0,@AvastaAfsena,2025-09-22T11:15:55Z
Bandingin sama 16 base selisih banyak ga sih layarnya itu,id,22,0,@tridiii_,2025-09-22T11:13:04Z
Saya masih stay di 12 pro karena desain gitu2 aja dan berharap desain 17 pro bagus malah mengecewakan 😅,id,35,0,@Diojambu-f9j,2025-09-22T11:11:21Z
yang di wait wait,id,13,0,@jamarszingamechannel4739,2025-09-22T11:10:05Z
"Ini steve jobs kalo bangkit dari kubur lalu ngeliat desain iphone 17 pro kayak gitu, pasti bakal ngamuk sih",id,40,0,@fiamolight6155,2025-09-22T11:07:33Z
"Nonton pake 16 Promax dessert, masih galau mau upgrade atau ngga😅",id,18,0,@orizazativa2764,2025-09-22T11:06:13Z
Warna orenny kek jerry dari tom n jerry😂 Tapi dipake casing ijo jadi ninja turtle wkwkwk,id,30,2,@CHistory121,2025-09-22T11:05:36Z
"ga tau apa apple akan bertahan lama atau nasip nya sama kaya nokia dan bb ,karna kelihatan banget akhir akhir ini iPhone cuma jual ""royalitas"" consumen terhadap mereka , kelihatan kaya terlalu besar kepala ni brand ,dengan minim inovasi di saat hp lain udah 144 , fitur ai udah gila gila an dan mereka malah masih asik dengan inovasi yang udah jauh ketinggalan android so bored ... 
who know kita lihat aja",id,162,0,@anggaprasetya5751,2025-09-22T11:05:36Z
"27:17 ya elah bang, masa disuruh balik sii 😅
Ya udah, lanjut aja, kebetulan emang gak niat sama sekali beli 17 biasa atau 17 air, rencananya mau beli 16 pro max atau 17 pro kalo sudah ready di Indonesia. Ane nunggu review lain, kali aja IP 17 pro nggak terlalu worth it. Biasanya dua bulan tiga bulan baru ketahuan kekurangan produk baru iPhone. Terutama zoom, soalnya ini fitur yg paling ane incer. Kalo yg lain sama aja, gak ada perubahan 😂",id,147,0,@worldseater4715,2025-09-22T11:04:11Z
"lebih suka iphone 17 air, entah kenapa suka aja liatnya, klo gua lebih pilih ip 17 air selera sihh 😁",id,31,0,@BOX_3DDJ,2025-09-22T11:03:34Z
Gass Poco nanti keluarin warna oranye di seri X sama F nya 😂,id,25,0,@anggasasmita1997,2025-09-22T11:02:23Z
"gw ga mampu beli jujur😢 tapi ga usah menang mendingin karena jelas setiap keluaran smartphone ada target pasarnya. Ga usah bandingin dgn harga tanah, motor, dll karena beda fungsi dan elektronik itu bukan investasi jangka panjang. Okay!",id,36,0,@kulinerlaut5233,2025-09-22T10:59:06Z
pas awal iphone ini di pasarkan katanya xiaomi rilis hp juga yaitu xiaomi 17 pro yg saingin ni iphone,id,22,0,@tamymagic,2025-09-22T10:52:34Z
Kalian tau gak guys kenapa kok kita bisa terpancing menonton videonya bang David padahal ya sama sama aja gitu yang beda cuman barang yang diriview dll gitu yang tau coba jawab karena gua juga ikut terpancing padahal gua juga tau gitu,id,124,0,@VilliaVICTORIA,2025-09-22T10:51:55Z
Pantas saham nya turun . Sy merasa ip 17 pro kameranya burik sekali . Tapi kalau di outdor agak rapi agak bagus tp tidak lbih baik . Rugi sih beli yg oren . Yg hijau lumut ok bgt .,id,53,0,@alisahmen1230,2025-09-22T10:51:30Z
"Makasih bang david, cuma kamu yang bilang dsain ip 17 pro kurang, dan jujur emang ra masuk, 
Semoga jujur dan apa adanya trs tiap riview,
Dan saya masih setia pakai samsung seri A",id,57,0,@ipenk91,2025-09-22T10:49:09Z
Nonton ini pake iphone 8 serasa udah ketinggalan berapa abad 😅😅,id,18,0,@Gerradgian4,2025-09-22T10:48:45Z
Hahahaha Hijau Miskinnnnnn....jadi Minder bang ngakak,id,17,0,@GadogadoIT,2025-09-22T10:48:13Z
Case iPhone 16 bisa dipakai ke iPhone 17 ga sih?,id,22,0,@firaamaulida,2025-09-22T10:47:20Z
Berarti yang eSIM only cuma iphone 17 air aja kan?,id,18,0,@OdikSetyawan,2025-09-22T10:46:02Z
"29:57 ekspresinya david terlihat kecewa dgn hasil kamera yg kalah sama iP 16 😂😂😂
padahal emang faktanya emang gitu, tp mungkin bakal ada fix di update software berikutnya.
atau mungkin software ioS versi indo nya nanti beda hasil.",id,53,0,@Athafariz_87,2025-09-22T10:44:38Z
Gw 10 juli kmren ambil ip 16 bs tp mau up ke 17 lg smogaaa cepet rilis di indoo,id,17,0,@egatingas6493,2025-09-22T10:42:05Z
"padahal David pengguna iPhone juga, tapi review dia tetap jujur, gak ada yang dilebih-lebihkan..",id,45,16,@evilutfiyani6744,2025-09-22T10:40:55Z
"Nanti narasinya: 120fps nya iphone lebih smooth dari 120fps nya android, ditunggu aja 😂😂😂😂",id,31,0,@menyaparindu,2025-09-22T10:35:32Z
Di tunggu buat review 17pronya bang ❤,id,13,1,@fauzanbe1217,2025-09-22T10:34:38Z
"Rakyatnya udah bayar pajak mahal2, tapi negara malah makin miris. Sorry bang 🙏",id,18,0,@muhammadriswandaimawan6907,2025-09-22T10:34:08Z
Nonton aja dulu kalo belinya mah gak tau kapan,id,40,0,@KingEmyu124,2025-09-22T10:30:21Z
Penginepan auto penuh.... om iphone om,id,16,1,@gadogado6964,2025-09-22T10:28:07Z
Jadi teringat sony ericsson walkman yang orange 😮😮,id,18,0,@pradanaa__,2025-09-22T10:23:22Z
Huawei kapan damai sama google minn?? Pengen beli huaweii kamera leica nya ga main main di banding Iphone 😢,id,21,0,@armyleonald3393,2025-09-22T10:22:02Z
"13:10 beliau fokus sama animasi kacanya, ane fokus animasi mode pesawatnya, keren bjirr",id,13,3,@azizulqodri8831,2025-09-22T10:19:17Z
Sekarang ipone udah ketinggalan sama Android. Tinggal harganya Doank yang selangit performa dan kamera Fashion udah ketinggal ama Samsung Dan Huawei.,id,49,3,@hutanrim,2025-09-22T10:11:33Z
"Orange nya, ngingetin gw sama Sony Erricson 😂",id,13,0,@DramaChina1945,2025-09-22T10:11:31Z
Sepertinya 17pro better di kamera depan atau selfie nya dibanding seri 16pro,id,22,0,@merchandiseindmodif1540,2025-09-22T10:11:29Z
Yang mampu beli ni hp pada krj pa ya,id,13,0,@ichwanuzzain1285,2025-09-22T10:10:14Z
Aku preorder di website apple belanda dan baru dikirim bulan depan🥲,id,22,0,@desirahma6552,2025-09-22T10:06:28Z
"ganti tema tp kek hape mito tahun 2007 cuma ganti icon dan wallpaper doank kocak 😂 .. yg namanya ganti tema itu spt miui , one ui , Symbian s60v5 belle anna .. bisa brubah semua dr menu notifikasi menu pengaturan menu pesan menu dial dll smua ganti .. itu baru ganti tema . tp itulah hebatnya ipong bisa jual hp minim fitur dg harga yg gak ngotak dan hebatnya yg beli gak merasa di bodohi 😂😂",id,76,0,@zulkripto7153,2025-09-22T10:05:50Z
Seru yah liat penboy apple unboxing ipong... fitur biasa2 aja di waahhhh wuihhhh wehhhh... padahal teknologi 5 tahun lalu.. 😅,id,13,3,@SANKSANK1000,2025-09-22T10:01:47Z
"Iphone jaman old : penasaran lihat teknologi terbaru yg bakal android tiru dan masukin di ponselny. 
. 
Iphone jaman New : Penasaran teknologi android apa yg akhirnya di masukin di ponselnya😅😅😂😂",id,25,1,@semutireng8332,2025-09-22T09:59:33Z
Kasian yg beli ip16 yg baru beberapa bulan lalu karna lama masuk ke indo pas udah punya eh keluar ip17 harganya sama tapi speknya langsung berasa jadul kamrea layar dan os😁,id,39,0,@budijuliano7921,2025-09-22T09:56:46Z
Yg pake ip 12 coba setelah update ios 26 pas buka kunci patah2 gak🤣 bjirrlah nyesel update ios 26 mana batrei nya jadi makin boros udah boros tambah makin boros,id,40,0,@DhenKT,2025-09-22T09:54:11Z
"bang buat aku bng hp nya, buat konten",id,36,0,@Ayubseptiawan,2025-09-22T09:51:03Z
"Mau protes nih aku.

Kok di channel ini, 60fps selalu beda rasa dengan channel lain. Rasanya kek 30fps yang di-render pakai teknik duplikat frame.",id,57,0,@sosisbakar7810,2025-09-22T09:49:10Z
kenapa ya iphone ini dynamic range nya gak sebagus samsung,id,31,0,@AnggaRamadhan-bc1jy,2025-09-22T09:46:45Z
"sama kita bang,pas awal denger warna sage yg pertama kali muncul difikiran mode sage di naruto😂",id,12,0,@AnggaRamadhan-bc1jy,2025-09-22T09:44:01Z
cuma mau ngomong satu si bang masalah yg uda punya 16 15 kalo mau upgrade itu masalah gengsi ato emang ada budgetnya kalo ditanya fungsinya kepake apa enggak ada beda apa ndak pasti gapenting penting banget wkwkwk,id,101,0,@cinyliee,2025-09-22T09:43:37Z
"Beli iPhone jangan tiap tahun, tapi 2 tahun atau 3 tahun biar update nya dr hape kita sebelum nya itu berasa..",id,53,0,@Yefaramifu,2025-09-22T09:42:56Z
"Setelah melihat video ini akhirnya saya putuskan untuk memilih membeli yang...... 


Poco",id,26,0,@BasoGauMardi37,2025-09-22T09:42:36Z
"Kemungkinan di masa depan akan ada hp yg tidak pakai kartu sim, tapi support semua jaringan. Seandainya mau ganti nomor tinggal beli nomer aja tampa ganti kartu😊",id,53,0,@mangkusipet,2025-09-22T09:42:15Z
Koq angka pajaknya berbeda yaa dengan yang dibayarkan oleh @K2G ?,id,13,0,@AyahJalanJalan.Official,2025-09-22T09:41:39Z
yang seri airnya mana,id,13,0,@ahmaddhofir824,2025-09-22T09:40:07Z
Yang di tunggu² nih,id,13,1,@Jan-zoo,2025-09-22T09:37:17Z
Bayar pajak segitu banyak ga tau buat apa💀💀,id,22,0,@semuaakanbermetamorhfosisp5212,2025-09-22T09:33:33Z
"3:04 ""Ijonya bukan ijo miskin yang biasa kita lihat di tembok² rumah"" merasa tersindir bgt😭😭 karna rumahku cat nya warna ijo, jelek lagiii😭",id,26,0,@rendraarizona1561,2025-09-22T09:29:45Z
"Design poco, warna kayak infinix yg warna orange ini😂
Paling aman warna hitam.
Atau putih mewah lumayan lah.
Tapiii pas dikasih case sangat hp china 2 jutaan😂
Fix user 17 pro bakal ini bakal alergi sama case 🤣",id,40,1,@designerfromarchitect4432,2025-09-22T09:26:11Z
"6:29 mirip mirip zenfone 10 warnanya sih, dan desainnya hampir mirip 61% zenfone 10",id,18,0,@AkuRajinBelajarYay,2025-09-22T09:25:22Z
"Mantap
Saya suka sekali keamanan nya",id,31,0,@Cem2-macem,2025-09-22T09:24:39Z
"Iphone ga butuh inovasi berlebihan , cukup warna yg oke dan kamera oke udah bikin fanboy kegirangan",id,22,2,@MasOne88,2025-09-22T09:23:14Z
Kalau merek hp murah wajar niru merek hp mahal. Lah ini kebalik 😂,id,13,0,@BangZz..-ye9cc,2025-09-22T09:22:02Z
Sambil nonton dan menikmati dan berfikir bagaimana dan kapan saya mempunyai😂😂,id,35,0,@damn_machete,2025-09-22T09:22:00Z
"Liat desain iphone 17 seri pro, mungkin gak sih kalo  iphone nantinya bakal ada layar lagi dibelakangnya kaya hp android🤔",id,45,0,@AdeYati-r3w,2025-09-22T09:20:32Z
Warnanya yang pro kaya almu yang di anodize😂,id,22,0,@errickseptiannn,2025-09-22T09:19:57Z
Aku TKW Dubai. Udah beli kemarin iPhone 17 pro max. Alhamdulillah  ngejreng banget.... kalo bagus sy pertahankan atau sy ke Huawei lipat...,id,58,0,@inriyanipalallo1131,2025-09-22T09:19:44Z
"Kalo ntar gw beli iPhone gw lebih milih beli iPhone 16 Pro sih daripada 17 pro, desain belakang hp nya itu jelek bgt sih menurutku, ga kaya iPhone pada umumnya 😢",id,49,1,@dzakibrown,2025-09-22T09:18:29Z
Coba xiaomi 17 pro om bisa d bandingkan,id,13,0,@miftahuddin468,2025-09-22T09:12:36Z
"bukan mau ngejelek jelekin atau gimana tapi kalau menurut gua Iphone 17 pro dari segi spek emang bagus dan ada peningkatan. tapi kalau dari segi design jujur kureng banget sih, baik dari bentuk dan juga warnanya",id,132,39,@dustinputra172,2025-09-22T09:11:22Z
3:17 Saya malah tau Sage di Sonic The Hedgehog di Sonic Frontiers,id,21,0,@cosmoboi1963,2025-09-22T09:10:08Z
"Buset dah ada iphone 17 aja yak...
Cepet banget dah setahun 😂",id,27,0,@AgungIman,2025-09-22T09:09:15Z
"Aku yg hanya nontonin aja berbagai gadget baru dg budget mahal²... 🤦
Alhamdulillah msh sangat cukup dg hp 2 jt an aja untuk kerja dan aktifitas sehari²...
Dana lebih² dimanfaatkan untuk hal² lebih besar,
Nambahin tuk beli tanah, atau upgrade kendaraanku yg roda 2 atau yg roda 4 aja...",id,71,0,@berbagi_dan_bermanfaat,2025-09-22T09:06:30Z
"Oren walkman phone.
Desain ibarat mobil kyk versi racing yg dibikin gahar & mencolok & jd ilang elegannya.

17 reguler yg bikin ngiler. Dan penasaran sama yg air.",id,17,0,@forem-alia,2025-09-22T09:03:42Z
"Apple skrg ga kaya jaman Steve Job. Apple skrg tu lebih mentingin bisnis, bukan lg mengedepankan inovasi, bentar lg kya Nokia dan Rim ni Apple. Brand mana pun klo idealis bakal kelar ujung²nya.  Hampir sudah ga ada lagi inovasi Apple di iphone terbaru, cuma sekedar peningkatan kinerja aja dan gimmick² yg ga terlalu penting. Klo ada misalnya yg komentar ""mang lu punya brand, mangnya lu pernah buat apa, dll"" hey.. yg kalian komentarin bgitu ga da di gaji ma Apple, ngapain jg repot² cuma biar bisa berkomentar, toh ujung²nya konsumen jg yg di untungkan. Be smart buyer, reviewer udah byk, cari apa yg di butuhkan, cocok sama ekspetasimu, silahkan beli. Ga cocok, cari yg lain. Jgn terpaku sama 1 brand. Brand ga bakal membantu dalam dunia teknologi klo ga ada inovasi.",id,139,0,@clairemynt,2025-09-22T09:03:16Z
Sebenernya itu 8x di crop dari 4x ya jelas ga jauh beda ga sih secara iphone 16 pro dia 5x walau cuma 12mp malah bisa lebih detail dikit di 16 pro,id,39,0,@rayynocounter.3429,2025-09-22T08:59:37Z
"6,3 inch sih pas banget gk kekecilan gk kegedean",id,18,0,@PEGASUS_23,2025-09-22T08:58:09Z
"17 basic lebih masuk sih bang, nunggu chanel monet dulu deh 😅",id,18,0,@asalclip-youtube,2025-09-22T08:53:37Z
"menurut ku iphone 17 keren sih untuk bentuk kyk gitu kalo di bilng ada yg ga suka 
kyk udh selera aja sih 
gw suka banget karna akhir nya iphone keluar dari model hp nya yg gitu gitu aja dan keren sih 
cuman jujur pas di pake casing kok jadi jelek kayk poco 
btw gw sempet pake poco m4 
jdi rasa gw selera aja sih",id,187,0,@خيرالزادالتقوى-ي3ج,2025-09-22T08:52:17Z
Siapa disini yang nontonnya pakai iPhone se 2016🙋🏽‍♂️,id,13,0,@d.arifinofficial,2025-09-22T08:51:48Z
120hz Amaze kalo ini tahun 2010,id,18,0,@rendysmith9550,2025-09-22T08:50:53Z
"bang david pas bahas IPhone 17 Pro Max tuh seru bet sih, kek gmn gtu yak wkwk",id,17,0,@RedyaNurahman,2025-09-22T08:48:35Z
sangat penasaran sama iphone 17 air tapi nunggu bang david review,id,13,0,@kagura8096,2025-09-22T08:46:38Z
"16:17 kalau gak salah aku, itu kena ada lebih dari 2 org bang utk landscape. Kalo dua orang, di zoom out aja.",id,66,0,@shinsuiiiiii,2025-09-22T08:40:54Z
owh jd kotak kamera di x6pro gw namanya plateuu wkwkwk,id,12,0,@kyrosite1810,2025-09-22T08:39:01Z
"Saya Uda lama merhatiin konten bung David ini, dan sejak dulu, beliau ini memang fanboy nya Apple 😂😂 maka, sejelek dan sepelit apapun Apple skrg, iya tidak akan berkomentar negatif yang terlalu banyak 😂 berbeda saat mengkritik hp Samsung, yang bahkan hal tidak penting pun sampai di kritik pedas oleh beliau ini 😂😂😂😂 apalagi dulu waktu Samsung s10 muncul dengan kamera depan dengan desain ""TOMPEL"" di kritik krna jelek,, namun skrg iPhone malah ikut2an, tapi bung David ini tidak berkomentar sama sekali 😂😂😂",id,145,0,@ntpmarpaung5918,2025-09-22T08:38:25Z
infinix note 50 s dan x kapan bang,id,13,0,@HiroAjaa,2025-09-22T08:34:59Z
"warna macha itu bang, sering gw minum wkwk",id,17,0,@teknisioffice-e6d,2025-09-22T08:32:18Z
Maaf bang baru hadir. Itu Poco versi apa. ? Kok tumben Poco warnanya ngejreng.,id,22,0,@rifkysetyawan6885,2025-09-22T08:30:36Z
Abis nonton Bang David langsung ke JerryRigEverything buat teardown nya hahaha,id,22,1,@PharrelTheFirst,2025-09-22T08:22:53Z
Haduhh knp yg 17 Pm warna nya oren sih coba kya warna ijo Sage beuh ga pikir panjang langsung beli oren gmna gtu,id,18,0,@BangJhon95-g9n,2025-09-22T08:20:23Z
Baru kli ini aku nggak like vidio di channel ini,id,31,0,@InfinixNote-f4j4t,2025-09-22T08:18:12Z
review iphone air nya juga bang david👍🏻👀,id,18,0,@蘇炫光,2025-09-22T08:15:16Z
Fitur dan spek yg sudah ada di Android thn 2022 (Sony Xperia)... iPhone skrg cman menang gimmick doang,id,31,0,@TimotiusAprino13,2025-09-22T08:14:25Z
12:00 di android udh dari dulu...apa istimewanya di iphone kyak gt...,id,16,0,@penanusantara4827,2025-09-22T08:12:41Z
Pulau 777 tuh vibes-nya enak banget!,id,18,0,@GAMINGBOYOfficial13,2025-09-22T08:08:24Z
Apa aku za yg blm pernah pake ip,id,13,0,@adekurniawan67,2025-09-22T08:03:18Z
"buset pajak dari 2 item barang aja segede itu,ga kebayang sekaya apa negara tempat abg ini tinggal.",id,35,0,@MultiNiser,2025-09-22T08:02:33Z
"Next kita adukan dengan Xiaomi 17 bang David, jadi gak sabar nunggu next konten nya 😆",id,35,10,@TriWahyu45,2025-09-22T07:57:31Z
kalau mau landscape orangnya harus rame bang coba,id,13,0,@mobathespot,2025-09-22T07:56:17Z
Selagi hp tidak ada mesin buat kopi saya takan beli.,id,31,0,@wongreangrempeg4366,2025-09-22T07:52:27Z
Gw si udah merasa cukup banget udah punya IP 16 pro,id,31,2,@garam_302,2025-09-22T07:52:00Z
Bang lu pas bilang ijo ijo miskin rumah gue ijo kaya gitu 😭 tapi gua ga miskin miskin amat bang meskipun hp masih kentang burik pecah2 🤣,id,18,0,@Asch06,2025-09-22T07:51:35Z
Awal kemunculan iphone aja gua belom pernah punya😭 ini udah series 17 aja😭🤣🤣,id,40,0,@rafiqkhadafi2525,2025-09-22T07:50:37Z
Baru kali ini liat iphone tapi gak tertarik 😅 masih bertahan dengan iphone 15 pro,id,31,0,@BACOTFOOTBALL,2025-09-22T07:48:30Z
Wkwkw kok ada yang bilang 60hz iphone setara 120hz android lawak😂😂😂,id,27,1,@densuryo79,2025-09-22T07:48:00Z
Team yang nonton aja beli kagak 😅,id,18,0,@bagasdwiprasetyo8748,2025-09-22T07:46:49Z
Mana iphone air nya,id,13,0,@CrownDont,2025-09-22T07:43:00Z
"Setelah lihat review ko david
Jadi yakin bulan depan mau beli infinix",id,18,0,@TTB01,2025-09-22T07:42:13Z
Auto landscapenya harus tambah orang jangan cuma berdua. Jadi makin banyak orangnya langsung auto landscape,id,29,0,@bangwill07,2025-09-22T07:38:52Z
"jelek itu kamera ny, tuker aja bang sini sama tecno spark saya, rugi2 saya gpp dah",id,30,0,@ifalciming2922,2025-09-22T07:37:21Z
Kalau iPhone 17 aja pajaknya berapa ya,id,13,0,@var-id,2025-09-22T07:37:21Z
"Semakin ke sini, semakin tidak ada inovasi dari Apple. Hadeh.",id,26,0,@BangHer_Offical,2025-09-22T07:34:01Z
"Ratusan vidio dari channel ini yg sudah saya lihat, tapi baru bisa beli waktu di Redmi Not 13 Pro 5G. Itu HP termahal yang pernah saya beli, itupun serasa kena begal. 😂😅😆 ada yang sama?",id,92,0,@journey14,2025-09-22T07:32:41Z
Soal kamera ip emang cuma marketing dri generasi atasnya. Tapi bikin penasaran diadu sama ip xr kameranya sama ip 17 pro. Yang mana xr gak kalah bagus kamera sama ip teratas😅,id,65,0,@nofrizal815,2025-09-22T07:32:31Z
"selain oren aneh itu, seri pro yang warnanya oke apa dong?",id,31,0,@biasasaja4057,2025-09-22T07:30:09Z
𝗣𝗨𝗟𝗔𝗨𝟳𝟳𝟳!!💰 tuh kayak cheat code-nya tongkrongan.,id,18,0,@manoranjanparhi2361,2025-09-22T07:29:38Z
"17.30 cara auto rotate paling enggak 3 orang atau lebih, kalo cuman 2 orang kan masih bisa muat tanpa auto rotate horizontal",id,43,0,@drivertoys8810,2025-09-22T07:24:42Z
"seperti biasa,bisa nonton unboxingnya tapi ga beli hpnya😂",id,22,0,@Mouktt,2025-09-22T07:24:41Z
